trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,text_2.started,key_resp.started,key_resp.keys,key_resp.rt,text_4.started,text_4.stopped,InstructionsText.started,InstrucKey.started,InstrucKey.keys,InstrucKey.rt,ISI,ISI_text.started,dontrespond.started,dontrespond.stopped,ISI_text.stopped,dontrespond.keys,Targetstim.started,Response.started,Accuracy,RTms,Response.keys,Response.rt,Feedback_text.started,Feedback_text.stopped,text_6.started,key_resp_2.started,key_resp_2.keys,key_resp_2.rt,key_resp_4.started,text_7.started,key_resp_4.keys,key_resp_4.rt,text_14.started,key_resp_7.started,key_resp_7.keys,key_resp_7.rt,text_13.started,key_resp_6.started,key_resp_6.keys,key_resp_6.rt,text_3.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3457.766576099966,3457.766576099966,num_7,1.2423363999696448,,,,,,,,,,athos,001,2023-12-18_16h31.44.206,game,2022.2.5,59.99289683581633,
,,,,,,,,,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3459.3823688999983,3459.3823688999983,num_4,2.07412339997245,,,,,,,,,,athos,001,2023-12-18_16h31.44.206,game,2022.2.5,59.99289683581633,
,,,,,,,,,,,,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3461.814913899987,3461.814913899987,num_0,1.145685900002718,,,,,,,,,,athos,001,2023-12-18_16h31.44.206,game,2022.2.5,59.99289683581633,
,,,,,,,,,,,,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3463.314354299975,3463.314354299975,num_3,1.4148949999944307,,,,,,,,,,athos,001,2023-12-18_16h31.44.206,game,2022.2.5,59.99289683581633,
,,,,,,,,,,,,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3465.081502599991,3465.081502599991,num_4,2.351555200002622,,,,,,,,,,athos,001,2023-12-18_16h31.44.206,game,2022.2.5,59.99289683581633,
,,,,,,,,,,,,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3467.8145691999816,3467.8145691999816,num_5,1.0585720999515615,,,,,,,,,,athos,001,2023-12-18_16h31.44.206,game,2022.2.5,59.99289683581633,
,,,,,,,,,,,,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3469.2473367999773,3469.2473367999773,num_4,1.1372901999857277,,,,,,,,,,athos,001,2023-12-18_16h31.44.206,game,2022.2.5,59.99289683581633,
,,,,,,,,,,,,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3470.7474995999946,3470.7474995999946,num_2,1.854239999956917,,,,,,,,,,athos,001,2023-12-18_16h31.44.206,game,2022.2.5,59.99289683581633,
,,,,,,,,,,,,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3472.9471451999852,3472.9471451999852,num_7,3.8460745999473147,,,,,,,,,,athos,001,2023-12-18_16h31.44.206,game,2022.2.5,59.99289683581633,
,,,,,,,,,,,,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3477.1639649000135,3477.1639649000135,num_3,1.2690553000429645,,,,,,,,,,athos,001,2023-12-18_16h31.44.206,game,2022.2.5,59.99289683581633,
,,,,,,,,,,,,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3478.78042179998,3478.78042179998,num_6,5.052356400003191,,,,,,,,,,athos,001,2023-12-18_16h31.44.206,game,2022.2.5,59.99289683581633,
,,,,,,,,,,,,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3484.196462299966,3484.196462299966,num_7,1.3810240000020713,,,,,,,,,,athos,001,2023-12-18_16h31.44.206,game,2022.2.5,59.99289683581633,
,,,,,,,,,,,,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3485.9466352000018,3485.9466352000018,num_6,1.015570200048387,,,,,,,,,,athos,001,2023-12-18_16h31.44.206,game,2022.2.5,59.99289683581633,
,,,,,,,,,,,,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3487.329736799991,3487.329736799991,num_8,2.152289599995129,,,,,,,,,,athos,001,2023-12-18_16h31.44.206,game,2022.2.5,59.99289683581633,
,,,,,,,,,,,,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3489.829512999975,3489.829512999975,num_5,1.651832600007765,,,,,,,,,,athos,001,2023-12-18_16h31.44.206,game,2022.2.5,59.99289683581633,
,,,,,,,,,,,,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3491.8296134999837,3491.8296134999837,num_1,4.547203499998432,,,,,,,,,,athos,001,2023-12-18_16h31.44.206,game,2022.2.5,59.99289683581633,
,,,,,,,,,,,,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3496.729345700005,3496.729345700005,num_7,1.2560156999970786,,,,,,,,,,athos,001,2023-12-18_16h31.44.206,game,2022.2.5,59.99289683581633,
,,,,,,,,,,,,25,0,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3498.3286993000074,3498.3286993000074,num_1,7.160558000032324,,,,,,,,,,athos,001,2023-12-18_16h31.44.206,game,2022.2.5,59.99289683581633,
,,,,,,,,,,,,26,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3505.8288470999687,3505.8288470999687,num_8,3.805114599992521,,,,,,,,,,athos,001,2023-12-18_16h31.44.206,game,2022.2.5,59.99289683581633,
,,,,,,,,,,,,27,0,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3510.0120951000135,3510.0120951000135,num_2,2.1331997999805026,,,,,,,,,,athos,001,2023-12-18_16h31.44.206,game,2022.2.5,59.99289683581633,
,,,,,,,,,,,,28,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3512.4950877999654,3512.4950877999654,num_8,6.098481200053357,,,,,,,,,,athos,001,2023-12-18_16h31.44.206,game,2022.2.5,59.99289683581633,
,,,,,,,,,,,,29,0,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3518.9451028999756,3518.9451028999756,num_7,3.9608232000027783,,,,,,,,,,athos,001,2023-12-18_16h31.44.206,game,2022.2.5,59.99289683581633,
,,,,,,,,,,,,30,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3523.293957899965,3523.293957899965,num_8,2.187114800035488,,,,,,,,,,athos,001,2023-12-18_16h31.44.206,game,2022.2.5,59.99289683581633,
,,,,,,,,,,,,31,0,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3525.845132699993,3525.845132699993,num_7,18.51606619998347,,,,,,,,,,athos,001,2023-12-18_16h31.44.206,game,2022.2.5,59.99289683581633,
,,,,,,,,,,,,32,0,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3544.7601710999734,3544.7601710999734,num_6,1.617467999982182,,,,,,,,,,athos,001,2023-12-18_16h31.44.206,game,2022.2.5,59.99289683581633,
,,,,,,,,,,,,33,0,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3546.776883099985,3546.776883099985,num_7,1.6410094000166282,,,,,,,,,,athos,001,2023-12-18_16h31.44.206,game,2022.2.5,59.99289683581633,
,,,,,,,,,,,,34,0,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3548.8432676999946,3548.8432676999946,num_4,8.390115300018806,,,,,,,,,,athos,001,2023-12-18_16h31.44.206,game,2022.2.5,59.99289683581633,
,,,,,,,,,,,,35,0,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3557.659200299997,3557.659200299997,num_9,2.6715338999638334,,,,,,,,,,athos,001,2023-12-18_16h31.44.206,game,2022.2.5,59.99289683581633,
,,,,,,,,,,,,36,0,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3560.742542699969,3560.742542699969,num_0,3.1313045999850146,,,,,,,,,,athos,001,2023-12-18_16h31.44.206,game,2022.2.5,59.99289683581633,
,,,,,,,,,,,,37,0,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3564.242213099962,3564.242213099962,num_3,5.655553100048564,,,,,,,,,,athos,001,2023-12-18_16h31.44.206,game,2022.2.5,59.99289683581633,
,,,,,,,,,,,,38,0,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3570.3918427999597,3570.3918427999597,num_6,4.5943026000168175,,,,,,,,,,athos,001,2023-12-18_16h31.44.206,game,2022.2.5,59.99289683581633,
,,,,,,,,,,,,39,0,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3575.458215699997,3575.458215699997,num_0,1.7439630000153556,,,,,,,,,,athos,001,2023-12-18_16h31.44.206,game,2022.2.5,59.99289683581633,
,,,,,,,,,,,,40,0,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3577.641747899994,3577.641747899994,num_3,1.2559389000525698,,,,,,,,,,athos,001,2023-12-18_16h31.44.206,game,2022.2.5,59.99289683581633,
,,,,,,,,,,,,41,0,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3579.3076326000155,3579.3076326000155,num_5,2.0306219000485726,,,,,,,,,,athos,001,2023-12-18_16h31.44.206,game,2022.2.5,59.99289683581633,
,,,,,,,,,,,,42,0,42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3581.791617800016,3581.791617800016,num_1,1.2340971000376157,,,,,,,,,,athos,001,2023-12-18_16h31.44.206,game,2022.2.5,59.99289683581633,
,,,,,,,,,,,,43,0,43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3583.474611199985,3583.474611199985,num_5,1.5595917000318877,,,,,,,,,,athos,001,2023-12-18_16h31.44.206,game,2022.2.5,59.99289683581633,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3585.7936289999634,3585.7936289999634,space,3.560535600001458,,,,,,athos,001,2023-12-18_16h31.44.206,game,2022.2.5,59.99289683581633,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4597.492110299994,4597.492110299994,space,73.28566729999147,,athos,001,2023-12-18_16h31.44.206,game,2022.2.5,59.99289683581633,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4670.801313099975,4670.801313099975,space,4.015577600046527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,athos,001,2023-12-18_16h31.44.206,game,2022.2.5,59.99289683581633,
,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,4,4674.834382099973,4674.834382099973,4677.83392179996,4678.8344402000075,None,4678.8344402000075,4678.8344402000075,1,358.883099979721,space,0.358883099979721,4679.2337774999905,4679.733201199968,,,,,,,,,,,,,,,,,,athos,001,2023-12-18_16h31.44.206,game,2022.2.5,59.99289683581633,
,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,1,4679.733201199968,4679.733201199968,4679.733201199968,4680.733158899995,None,4680.733158899995,4680.733158899995,1,332.3705000220798,space,0.3323705000220798,4681.083806999959,4681.584710999974,,,,,,,,,,,,,,,,,,athos,001,2023-12-18_16h31.44.206,game,2022.2.5,59.99289683581633,
,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,3,4681.584710999974,4681.584710999974,4683.599837399961,4684.599813700013,None,4684.599813700013,4684.599813700013,1,313.83790000109,space,0.31383790000109,4684.933058800001,4685.433573999966,,,,,,,,,,,,,,,,,,athos,001,2023-12-18_16h31.44.206,game,2022.2.5,59.99289683581633,
,,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,1,4685.433573999966,4685.433573999966,4685.433573999966,4686.434662099986,None,4686.434662099986,4686.434662099986,1,365.63830001978204,space,0.36563830001978204,4686.831553999975,4687.334596899978,,,,,,,,,,,,,,,,,,athos,001,2023-12-18_16h31.44.206,game,2022.2.5,59.99289683581633,
,,,,,,,,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,3,4687.334596899978,4687.334596899978,4689.332836599962,4690.333061599988,None,4690.333061599988,4690.333061599988,1,316.0436000325717,space,0.3160436000325717,4690.665930499963,4691.166270099988,,,,,,,,,,,,,,,,,,athos,001,2023-12-18_16h31.44.206,game,2022.2.5,59.99289683581633,
,,,,,,,,,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,1,4691.166270099988,4691.166270099988,4691.166270099988,4692.166050300002,None,4692.166050300002,4692.166050300002,1,370.1411000220105,space,0.3701411000220105,4692.5644034,4693.066235099977,,,,,,,,,,,,,,,,,,athos,001,2023-12-18_16h31.44.206,game,2022.2.5,59.99289683581633,
,,,,,,,,,,,,,,,,6,0,6,0,,,,,,,,,,,,,,,2,4693.066235099977,4693.066235099977,4694.065690199961,4695.065800099983,None,4695.065800099983,4695.065800099983,1,326.37999998405576,space,0.32637999998405576,4695.431295599963,4695.932223099982,,,,,,,,,,,,,,,,,,athos,001,2023-12-18_16h31.44.206,game,2022.2.5,59.99289683581633,
,,,,,,,,,,,,,,,,7,0,7,0,,,,,,,,,,,,,,,3,4695.932223099982,4695.932223099982,4697.932033799996,4698.9323706,None,4698.9323706,4698.9323706,1,332.5415999861434,space,0.3325415999861434,4699.297995899979,4699.79918490001,,,,,,,,,,,,,,,,,,athos,001,2023-12-18_16h31.44.206,game,2022.2.5,59.99289683581633,
,,,,,,,,,,,,,,,,8,0,8,0,,,,,,,,,,,,,,,4,4699.79918490001,4699.79918490001,4702.799420199997,4703.79875289998,None,4703.79875289998,4703.79875289998,1,297.8055999847129,space,0.2978055999847129,4704.130026399973,4704.631792999979,,,,,,,,,,,,,,,,,,athos,001,2023-12-18_16h31.44.206,game,2022.2.5,59.99289683581633,
,,,,,,,,,,,,,,,,9,0,9,0,,,,,,,,,,,,,,,4,4704.631792999979,4704.631792999979,,,None,,,0,nan,None,,4711.9825109000085,4712.482212800009,,,,,,,,,,,,,,,,,,athos,001,2023-12-18_16h31.44.206,game,2022.2.5,59.99289683581633,
,,,,,,,,,,,,,,,,10,0,10,0,,,,,,,,,,,,,,,3,4712.482212800009,4712.482212800009,,,None,,,0,nan,None,,4717.481855099963,4717.981742499978,,,,,,,,,,,,,,,,,,athos,001,2023-12-18_16h31.44.206,game,2022.2.5,59.99289683581633,
,,,,,,,,,,,,,,,,11,0,11,0,,,,,,,,,,,,,,,2,4717.981742499978,4717.981742499978,,,None,,,0,nan,None,,4722.981775699998,4723.4812720000045,,,,,,,,,,,,,,,,,,athos,001,2023-12-18_16h31.44.206,game,2022.2.5,59.99289683581633,
,,,,,,,,,,,,,,,,12,0,12,0,,,,,,,,,,,,,,,1,4723.4812720000045,4723.4812720000045,4723.4812720000045,4724.484533899988,None,4724.484533899988,4724.484533899988,1,405.3724000114016,space,0.4053724000114016,4724.929503899999,4725.431796899997,,,,,,,,,,,,,,,,,,athos,001,2023-12-18_16h31.44.206,game,2022.2.5,59.99289683581633,
,,,,,,,,,,,,,,,,13,0,13,0,,,,,,,,,,,,,,,1,4725.431796899997,4725.431796899997,4725.431796899997,4726.431111300015,None,4726.431111300015,4726.431111300015,1,321.3922000140883,space,0.3213922000140883,4726.795670599968,4727.299675599963,,,,,,,,,,,,,,,,,,athos,001,2023-12-18_16h31.44.206,game,2022.2.5,59.99289683581633,
,,,,,,,,,,,,,,,,14,0,14,0,,,,,,,,,,,,,,,2,4727.299675599963,4727.299675599963,4728.297701500007,4729.314757200016,None,4729.314757200016,4729.314757200016,1,342.60650002397597,space,0.34260650002397597,4729.681256700016,4730.181207499991,,,,,,,,,,,,,,,,,,athos,001,2023-12-18_16h31.44.206,game,2022.2.5,59.99289683581633,
,,,,,,,,,,,,,,,,15,0,15,0,,,,,,,,,,,,,,,2,4730.181207499991,4730.181207499991,4731.181284899998,4732.18070789997,None,4732.18070789997,4732.18070789997,1,333.00009998492897,space,0.33300009998492897,4732.545497799991,4733.047015399963,,,,,,,,,,,,,,,,,,athos,001,2023-12-18_16h31.44.206,game,2022.2.5,59.99289683581633,
,,,,,,,,,,,,,,,,16,0,16,0,,,,,,,,,,,,,,,2,4733.047015399963,4733.047015399963,4734.046996699995,4735.0469374000095,None,4735.0469374000095,4735.0469374000095,1,329.7694000066258,space,0.3297694000066258,4735.412488200003,4735.913452400011,,,,,,,,,,,,,,,,,,athos,001,2023-12-18_16h31.44.206,game,2022.2.5,59.99289683581633,
,,,,,,,,,,,,,,,,17,0,17,0,,,,,,,,,,,,,,,3,4735.913452400011,4735.913452400011,4737.913350599993,4738.9135499999975,None,4738.9135499999975,4738.9135499999975,1,319.1793999867514,space,0.3191793999867514,4739.261982999975,4739.763173400017,,,,,,,,,,,,,,,,,,athos,001,2023-12-18_16h31.44.206,game,2022.2.5,59.99289683581633,
,,,,,,,,,,,,,,,,18,0,18,0,,,,,,,,,,,,,,,3,4739.763173400017,4739.763173400017,4741.76369599998,4742.763081400015,None,4742.763081400015,4742.763081400015,1,334.39229999203235,space,0.33439229999203235,4743.113990299986,4743.613888099964,,,,,,,,,,,,,,,,,,athos,001,2023-12-18_16h31.44.206,game,2022.2.5,59.99289683581633,
,,,,,,,,,,,,,,,,19,0,19,0,,,,,,,,,,,,,,,3,4743.613888099964,4743.613888099964,4745.613902400015,4746.6137323,None,4746.6137323,4746.6137323,1,339.33470002375543,space,0.33933470002375543,4746.980272799963,4747.482223099971,,,,,,,,,,,,,,,,,,athos,001,2023-12-18_16h31.44.206,game,2022.2.5,59.99289683581633,
,,,,,,,,,,,,,,,,20,0,20,0,,,,,,,,,,,,,,,1,4747.482223099971,4747.482223099971,4747.482223099971,4748.481307899987,None,4748.481307899987,4748.481307899987,1,392.41220004623756,space,0.39241220004623756,4748.911941199971,4749.414435599989,,,,,,,,,,,,,,,,,,athos,001,2023-12-18_16h31.44.206,game,2022.2.5,59.99289683581633,
,,,,,,,,,,,,,,,,21,0,21,0,,,,,,,,,,,,,,,3,4749.414435599989,4749.414435599989,4751.412650400016,4752.412934599968,None,4752.412934599968,4752.412934599968,1,348.06460002437234,space,0.34806460002437234,4752.793874399969,4753.298031100014,,,,,,,,,,,,,,,,,,athos,001,2023-12-18_16h31.44.206,game,2022.2.5,59.99289683581633,
,,,,,,,,,,,,,,,,22,0,22,0,,,,,,,,,,,,,,,3,4753.298031100014,4753.298031100014,4755.312718299974,4756.312865999993,None,4756.312865999993,4756.312865999993,1,352.26590000092983,space,0.35226590000092983,4756.694028900005,4757.196153199999,,,,,,,,,,,,,,,,,,athos,001,2023-12-18_16h31.44.206,game,2022.2.5,59.99289683581633,
,,,,,,,,,,,,,,,,23,0,23,0,,,,,,,,,,,,,,,1,4757.196153199999,4757.196153199999,4757.196153199999,4758.196102699963,None,4758.196102699963,4758.196102699963,1,405.5307000526227,space,0.4055307000526227,4758.629625900008,4759.129651599971,,,,,,,,,,,,,,,,,,athos,001,2023-12-18_16h31.44.206,game,2022.2.5,59.99289683581633,
,,,,,,,,,,,,,,,,24,0,24,0,,,,,,,,,,,,,,,4,4759.129651599971,4759.129651599971,4762.128889099986,4763.130497700011,None,4763.130497700011,4763.130497700011,1,327.0003000507131,space,0.3270003000507131,4763.51056689996,4764.01222069998,,,,,,,,,,,,,,,,,,athos,001,2023-12-18_16h31.44.206,game,2022.2.5,59.99289683581633,
,,,,,,,,,,,,,,,,25,0,25,0,,,,,,,,,,,,,,,4,4764.01222069998,4764.01222069998,4767.012385900016,4768.011845499976,None,4768.011845499976,4768.011845499976,1,341.1339000449516,space,0.3411339000449516,4768.381075399986,4768.895526900014,,,,,,,,,,,,,,,,,,athos,001,2023-12-18_16h31.44.206,game,2022.2.5,59.99289683581633,
,,,,,,,,,,,,,,,,26,0,26,0,,,,,,,,,,,,,,,4,4768.895526900014,4768.895526900014,4771.895268999971,4772.8957718000165,None,4772.8957718000165,4772.8957718000165,1,338.60949997324497,space,0.33860949997324497,4773.260424999986,4773.7614512,,,,,,,,,,,,,,,,,,athos,001,2023-12-18_16h31.44.206,game,2022.2.5,59.99289683581633,
,,,,,,,,,,,,,,,,27,0,27,0,,,,,,,,,,,,,,,3,4773.7614512,4773.7614512,4775.761213999998,4776.761440299975,None,4776.761440299975,4776.761440299975,1,375.7196000078693,space,0.3757196000078693,4777.176070199988,4777.677732000011,,,,,,,,,,,,,,,,,,athos,001,2023-12-18_16h31.44.206,game,2022.2.5,59.99289683581633,
,,,,,,,,,,,,,,,,28,0,28,0,,,,,,,,,,,,,,,3,4777.677732000011,4777.677732000011,4779.677829699998,4780.677819899982,None,4780.677819899982,4780.677819899982,1,363.39460004819557,space,0.36339460004819557,4781.075705799973,4781.578121899976,,,,,,,,,,,,,,,,,,athos,001,2023-12-18_16h31.44.206,game,2022.2.5,59.99289683581633,
,,,,,,,,,,,,,,,,29,0,29,0,,,,,,,,,,,,,,,2,4781.578121899976,4781.578121899976,4782.579386800004,4783.5782892999705,None,4783.5782892999705,4783.5782892999705,1,350.9302000165917,space,0.3509302000165917,4783.958755799977,4784.46665409999,,,,,,,,,,,,,,,,,,athos,001,2023-12-18_16h31.44.206,game,2022.2.5,59.99289683581633,
,,,,,,,,,,,,,,,,30,0,30,0,,,,,,,,,,,,,,,1,4784.46665409999,4784.46665409999,4784.46665409999,4785.479914499971,None,4785.479914499971,4785.479914499971,1,369.0773999551311,space,0.3690773999551311,4785.892916399986,4786.395145699964,,,,,,,,,,,,,,,,,,athos,001,2023-12-18_16h31.44.206,game,2022.2.5,59.99289683581633,
,,,,,,,,,,,,,,,,31,0,31,0,,,,,,,,,,,,,,,4,4786.395145699964,4786.395145699964,4789.394017099985,4790.394081200007,None,4790.394081200007,4790.394081200007,1,359.46069995407015,space,0.35946069995407015,4790.791933399974,4791.29638949997,,,,,,,,,,,,,,,,,,athos,001,2023-12-18_16h31.44.206,game,2022.2.5,59.99289683581633,
,,,,,,,,,,,,,,,,32,0,32,0,,,,,,,,,,,,,,,1,4791.29638949997,4791.29638949997,4791.29638949997,4792.311803999997,None,4792.311803999997,4792.311803999997,1,410.1788999978453,space,0.4101788999978453,4792.744259400002,4793.246846199967,,,,,,,,,,,,,,,,,,athos,001,2023-12-18_16h31.44.206,game,2022.2.5,59.99289683581633,
,,,,,,,,,,,,,,,,33,0,33,0,,,,,,,,,,,,,,,2,4793.246846199967,4793.246846199967,4794.260311899998,4795.260342499998,None,4795.260342499998,4795.260342499998,1,333.53090001037344,space,0.33353090001037344,4795.61077759997,4796.111170499993,,,,,,,,,,,,,,,,,,athos,001,2023-12-18_16h31.44.206,game,2022.2.5,59.99289683581633,
,,,,,,,,,,,,,,,,34,0,34,0,,,,,,,,,,,,,,,1,4796.111170499993,4796.111170499993,4796.111170499993,4797.110641499981,None,4797.110641499981,4797.110641499981,1,386.606199957896,space,0.386606199957896,4797.526591099973,4798.027042499976,,,,,,,,,,,,,,,,,,athos,001,2023-12-18_16h31.44.206,game,2022.2.5,59.99289683581633,
,,,,,,,,,,,,,,,,35,0,35,0,,,,,,,,,,,,,,,1,4798.027042499976,4798.027042499976,4798.027042499976,4799.027600799978,None,4799.027600799978,4799.027600799978,1,350.5788999609649,space,0.3505788999609649,4799.395511999959,4799.9104085,,,,,,,,,,,,,,,,,,athos,001,2023-12-18_16h31.44.206,game,2022.2.5,59.99289683581633,
,,,,,,,,,,,,,,,,36,0,36,0,,,,,,,,,,,,,,,4,4799.9104085,4799.9104085,4802.910100799985,4803.9098071999615,None,4803.9098071999615,4803.9098071999615,1,355.8638999820687,space,0.3558638999820687,4804.308965399978,4804.810300200013,,,,,,,,,,,,,,,,,,athos,001,2023-12-18_16h31.44.206,game,2022.2.5,59.99289683581633,
,,,,,,,,,,,,,,,,37,0,37,0,,,,,,,,,,,,,,,3,4804.810300200013,4804.810300200013,4806.8098773999955,4807.809611900011,None,4807.809611900011,4807.809611900011,1,352.40069997962564,space,0.35240069997962564,4808.192483199993,4808.692999499966,,,,,,,,,,,,,,,,,,athos,001,2023-12-18_16h31.44.206,game,2022.2.5,59.99289683581633,
,,,,,,,,,,,,,,,,38,0,38,0,,,,,,,,,,,,,,,4,4808.692999499966,4808.692999499966,4811.692563099961,4812.692520499986,None,4812.692520499986,4812.692520499986,1,308.4536999813281,space,0.3084536999813281,4813.026065999991,4813.526853999996,,,,,,,,,,,,,,,,,,athos,001,2023-12-18_16h31.44.206,game,2022.2.5,59.99289683581633,
,,,,,,,,,,,,,,,,39,0,39,0,,,,,,,,,,,,,,,2,4813.526853999996,4813.526853999996,4814.527514599962,4815.528196599975,None,4815.528196599975,4815.528196599975,1,338.1368999835104,space,0.3381368999835104,4815.908516499971,4816.410006899969,,,,,,,,,,,,,,,,,,athos,001,2023-12-18_16h31.44.206,game,2022.2.5,59.99289683581633,
,,,,,,,,,,,,,,,,40,0,40,0,,,,,,,,,,,,,,,1,4816.410006899969,4816.410006899969,4816.410006899969,4817.410220499965,None,4817.410220499965,4817.410220499965,1,393.1786000030115,space,0.3931786000030115,4817.840541999962,4818.344441599969,,,,,,,,,,,,,,,,,,athos,001,2023-12-18_16h31.44.206,game,2022.2.5,59.99289683581633,
,,,,,,,,,,,,,,,,41,0,41,0,,,,,,,,,,,,,,,3,4818.344441599969,4818.344441599969,4820.342266199994,4821.359661799972,None,4821.359661799972,4821.359661799972,1,353.99060003692284,space,0.35399060003692284,4821.75672569999,4822.260060600005,,,,,,,,,,,,,,,,,,athos,001,2023-12-18_16h31.44.206,game,2022.2.5,59.99289683581633,
,,,,,,,,,,,,,,,,42,0,42,0,,,,,,,,,,,,,,,2,4822.260060600005,4822.260060600005,4823.259106899961,4824.25870429998,None,4824.25870429998,4824.25870429998,1,374.71060000825673,space,0.37471060000825673,4824.673278399976,4825.1774255000055,,,,,,,,,,,,,,,,,,athos,001,2023-12-18_16h31.44.206,game,2022.2.5,59.99289683581633,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4825.1774255000055,4825.1774255000055,space,2.632756600040011,,,,,,,,,,,,,,athos,001,2023-12-18_16h31.44.206,game,2022.2.5,59.99289683581633,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4827.856599699997,4827.856599699997,num_5,2.705055300029926,,,,,,,,,,athos,001,2023-12-18_16h31.44.206,game,2022.2.5,59.99289683581633,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4830.924093800015,4830.924093800015,num_7,1.4217667000484653,,,,,,,,,,athos,001,2023-12-18_16h31.44.206,game,2022.2.5,59.99289683581633,
,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4832.70696489996,4832.70696489996,num_2,1.815608900040388,,,,,,,,,,athos,001,2023-12-18_16h31.44.206,game,2022.2.5,59.99289683581633,
