trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,text_2.started,key_resp.started,key_resp.keys,key_resp.rt,text_4.started,text_4.stopped,InstructionsText.started,InstrucKey.started,InstrucKey.keys,InstrucKey.rt,ISI,ISI_text.started,dontrespond.started,dontrespond.stopped,ISI_text.stopped,dontrespond.keys,Targetstim.started,Response.started,Accuracy,RTms,Response.keys,Response.rt,Feedback_text.started,Feedback_text.stopped,text_6.started,key_resp_2.started,key_resp_2.keys,key_resp_2.rt,key_resp_4.started,text_7.started,key_resp_4.keys,key_resp_4.rt,text_14.started,key_resp_7.started,key_resp_7.keys,key_resp_7.rt,text_13.started,key_resp_6.started,key_resp_6.keys,key_resp_6.rt,text_3.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3213.8432648999733,3213.8432648999733,num_5,1.598732199985534,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3215.9265652999748,3215.9265652999748,num_0,1.9548678999999538,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3218.3259942999575,3218.3259942999575,num_1,3.2273710000445135,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3222.0756771999877,3222.0756771999877,num_6,8.5972872999846,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,25,0,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3231.192204199964,3231.192204199964,num_6,5.513038600038271,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,26,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3237.141768099973,3237.141768099973,num_4,1.9406678999657743,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,27,0,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3239.507389199978,3239.507389199978,num_5,4.038554500031751,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,28,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3244.008143699961,3244.008143699961,num_4,3.1379529000259936,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,29,0,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3247.6249603999895,3247.6249603999895,num_8,2.145260299963411,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,30,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3250.224633399979,3250.224633399979,num_1,4.504677499993704,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,31,0,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3255.207324399962,3255.207324399962,num_4,4.057842899987008,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,32,0,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3259.7237462999765,3259.7237462999765,num_2,4.1495687999995425,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,33,0,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3264.307010299992,3264.307010299992,num_6,17.686467199993785,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,34,0,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3282.4056756999926,3282.4056756999926,None,,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3284.6077740999754,3284.6077740999754,space,2.081990200036671,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4508.431982799957,4508.431982799957,space,5.70401500002481,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4514.158665499999,4514.158665499999,space,5.41191839997191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,4,4519.591810199956,4519.591810199956,4522.590817799966,4523.5908856999595,None,4523.5908856999595,4523.5908856999595,1,714.5992000005208,space,0.7145992000005208,4524.338059099973,4524.840611099964,,,,,,,,,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,1,4524.840611099964,4524.840611099964,4524.840611099964,4525.840658199973,None,4525.840658199973,4525.840658199973,1,841.0185999819078,space,0.8410185999819078,4526.721373700013,4527.224091399985,,,,,,,,,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,1,4527.224091399985,4527.224091399985,4527.224091399985,4528.224283399992,None,4528.224283399992,4528.224283399992,1,689.2954999930225,space,0.6892954999930225,4528.954359099967,4529.45742240001,,,,,,,,,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,1,4529.45742240001,4529.45742240001,4529.45742240001,4530.457224299957,None,4530.457224299957,4530.457224299957,1,800.1907999860123,space,0.8001907999860123,4531.288071299961,4531.790025499999,,,,,,,,,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,1,4531.790025499999,4531.790025499999,4531.790025499999,4532.791587399959,None,4532.791587399959,4532.791587399959,1,658.7154999724589,space,0.6587154999724589,4533.487879299966,4533.990880099998,,,,,,,,,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,3,4533.990880099998,4533.990880099998,4535.990541699983,4536.990518199978,None,4536.990518199978,4536.990518199978,1,579.7949000261724,space,0.5797949000261724,4537.603995699959,4538.107027699996,,,,,,,,,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,,,,,6,0,6,0,,,,,,,,,,,,,,,4,4538.107027699996,4538.107027699996,4541.106470700004,4542.106688699976,None,4542.106688699976,4542.106688699976,1,622.4559000111185,space,0.6224559000111185,4542.771159199998,4543.2736133,,,,,,,,,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,,,,,7,0,7,0,,,,,,,,,,,,,,,1,4543.2736133,4543.2736133,4543.2736133,4544.273034000013,None,4544.273034000013,4544.273034000013,1,808.0900000059046,space,0.8080900000059046,4545.120912799961,4545.62345319998,,,,,,,,,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,,,,,8,0,8,0,,,,,,,,,,,,,,,1,4545.62345319998,4545.62345319998,4545.62345319998,4546.62300089997,None,4546.62300089997,4546.62300089997,1,994.2311000195332,space,0.9942311000195332,4547.653317599965,4548.15599249996,,,,,,,,,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,,,,,9,0,9,0,,,,,,,,,,,,,,,1,4548.15599249996,4548.15599249996,4548.15599249996,4549.156201199978,None,4549.156201199978,4549.156201199978,1,860.9778999816626,space,0.8609778999816626,4550.054277999967,4550.564231599972,,,,,,,,,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,,,,,10,0,10,0,,,,,,,,,,,,,,,3,4550.564231599972,4550.564231599972,4552.573605699989,4553.587545699964,None,4553.587545699964,4553.587545699964,1,685.8265000046231,space,0.6858265000046231,4554.303028599999,4554.806500300008,,,,,,,,,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,,,,,11,0,11,0,,,,,,,,,,,,,,,1,4554.806500300008,4554.806500300008,4554.806500300008,4555.805895800004,None,4555.805895800004,4555.805895800004,1,803.2940000412054,space,0.8032940000412054,4556.636557799997,4557.139123699977,,,,,,,,,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,,,,,12,0,12,0,,,,,,,,,,,,,,,1,4557.139123699977,4557.139123699977,4557.139123699977,4558.141375700012,None,4558.141375700012,4558.141375700012,1,756.7108999937773,space,0.7567108999937773,4558.92371100001,4559.435979200003,,,,,,,,,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,,,,,13,0,13,0,,,,,,,,,,,,,,,4,4559.435979200003,4559.435979200003,4562.438908399956,4563.4388854000135,None,4563.4388854000135,4563.4388854000135,1,867.0609000255354,space,0.8670609000255354,4564.335903899977,4564.843241899973,,,,,,,,,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,,,,,14,0,14,0,,,,,,,,,,,,,,,4,4564.843241899973,4564.843241899973,4567.855652300001,4568.85574259999,None,4568.85574259999,4568.85574259999,1,865.8113999990746,space,0.8658113999990746,4569.739751199959,4570.255282099999,,,,,,,,,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,,,,,15,0,15,0,,,,,,,,,,,,,,,3,4570.255282099999,4570.255282099999,4572.254943799984,4573.2551153000095,None,4573.2551153000095,4573.2551153000095,1,827.8157999739051,space,0.8278157999739051,4574.119101899967,4574.622014499968,,,,,,,,,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,,,,,16,0,16,0,,,,,,,,,,,,,,,2,4574.622014499968,4574.622014499968,4575.621387599967,4576.621499300003,None,4576.621499300003,4576.621499300003,1,940.7701999880373,space,0.9407701999880373,4577.618459299963,4578.121278700011,,,,,,,,,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,,,,,17,0,17,0,,,,,,,,,,,,,,,2,4578.121278700011,4578.121278700011,4579.12127090001,4580.122004500008,None,4580.122004500008,4580.122004500008,1,681.0663000214845,space,0.6810663000214845,4580.834953999962,4581.337979600008,,,,,,,,,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,,,,,18,0,18,0,,,,,,,,,,,,,,,2,4581.337979600008,4581.337979600008,4582.337563899986,4583.337513100007,None,4583.337513100007,4583.337513100007,1,896.0622000158764,space,0.8960622000158764,4584.268225600012,4584.770660399983,,,,,,,,,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,,,,,19,0,19,0,,,,,,,,,,,,,,,3,4584.770660399983,4584.770660399983,4586.77121039998,4587.7713938999805,None,4587.7713938999805,4587.7713938999805,1,710.3216999676079,space,0.7103216999676079,4588.521611900011,4589.034768499958,,,,,,,,,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,,,,,20,0,20,0,,,,,,,,,,,,,,,3,4589.034768499958,4589.034768499958,4591.037899499992,4592.037485699984,None,4592.037485699984,4592.037485699984,1,748.0902000097558,space,0.7480902000097558,4592.818081300007,4593.3207268000115,,,,,,,,,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,,,,,21,0,21,0,,,,,,,,,,,,,,,4,4593.3207268000115,4593.3207268000115,4596.319944599993,4597.321386099968,None,4597.321386099968,4597.321386099968,1,848.9748999709263,space,0.8489748999709263,4598.200787699956,4598.703386899957,,,,,,,,,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,,,,,22,0,22,0,,,,,,,,,,,,,,,4,4598.703386899957,4598.703386899957,4601.703656699974,4602.703794299974,None,4602.703794299974,4602.703794299974,1,930.5654000490904,space,0.9305654000490904,4603.667166800005,4604.170058799966,,,,,,,,,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,,,,,23,0,23,0,,,,,,,,,,,,,,,2,4604.170058799966,4604.170058799966,4605.169773000001,4606.16978409997,None,4606.16978409997,4606.16978409997,1,760.4184999945574,space,0.7604184999945574,4606.967136899999,4607.470298999979,,,,,,,,,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,,,,,24,0,24,0,,,,,,,,,,,,,,,2,4607.470298999979,4607.470298999979,4608.473482200003,4609.470239099988,None,4609.470239099988,4609.470239099988,1,819.5793999475427,space,0.8195793999475427,4610.31706229999,4610.822586799972,,,,,,,,,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,,,,,25,0,25,0,,,,,,,,,,,,,,,1,4610.822586799972,4610.822586799972,4610.822586799972,4611.8372914000065,None,4611.8372914000065,4611.8372914000065,1,1029.2120999656618,space,1.0292120999656618,4612.886778999993,4613.3889962999965,,,,,,,,,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,,,,,26,0,26,0,,,,,,,,,,,,,,,3,4613.3889962999965,4613.3889962999965,4615.402914699982,4616.402970700001,None,4616.402970700001,4616.402970700001,1,647.4813999957405,space,0.6474813999957405,4617.0831031000125,4617.585886499961,,,,,,,,,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,,,,,27,0,27,0,,,,,,,,,,,,,,,3,4617.585886499961,4617.585886499961,4619.586046799959,4620.600050100009,None,4620.600050100009,4620.600050100009,1,729.8416999983601,space,0.7298416999983601,4621.382471199962,4621.885467699962,,,,,,,,,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,,,,,28,0,28,0,,,,,,,,,,,,,,,3,4621.885467699962,4621.885467699962,4623.8862548999605,4624.885110099975,None,4624.885110099975,4624.885110099975,1,581.6225999733433,space,0.5816225999733433,4625.501224300009,4626.002871899982,,,,,,,,,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,,,,,29,0,29,0,,,,,,,,,,,,,,,3,4626.002871899982,4626.002871899982,4628.002606800001,4629.002482599986,None,4629.002482599986,4629.002482599986,1,760.088800045196,space,0.760088800045196,4629.79936939996,4630.317251099972,,,,,,,,,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,,,,,30,0,30,0,,,,,,,,,,,,,,,3,4630.317251099972,4630.317251099972,4632.318686000013,4633.318710799969,None,4633.318710799969,4633.318710799969,1,1003.1155000324361,space,1.003115500032436,4634.365785699978,4634.868732200004,,,,,,,,,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,,,,,31,0,31,0,,,,,,,,,,,,,,,2,4634.868732200004,4634.868732200004,4635.870681500004,4636.868720599974,None,4636.868720599974,4636.868720599974,1,701.5249999822117,space,0.7015249999822117,4637.61656569998,4638.118335900013,,,,,,,,,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,,,,,32,0,32,0,,,,,,,,,,,,,,,4,4638.118335900013,4638.118335900013,4641.1200006,4642.118728499976,None,4642.118728499976,4642.118728499976,1,813.0189999938011,space,0.8130189999938011,4642.965587899962,4643.467952499981,,,,,,,,,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,,,,,33,0,33,0,,,,,,,,,,,,,,,3,4643.467952499981,4643.467952499981,4645.467897099967,4646.4678059999715,None,4646.4678059999715,4646.4678059999715,1,774.5329000172205,space,0.7745329000172205,4647.281634299958,4647.785285599995,,,,,,,,,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,,,,,34,0,34,0,,,,,,,,,,,,,,,4,4647.785285599995,4647.785285599995,4650.8032669000095,4651.785197499965,None,4651.785197499965,4651.785197499965,1,921.0313999792561,space,0.9210313999792561,4652.731608900009,4653.234270099958,,,,,,,,,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,,,,,35,0,35,0,,,,,,,,,,,,,,,1,4653.234270099958,4653.234270099958,4653.234270099958,4654.234573099995,None,4654.234573099995,4654.234573099995,1,671.2927999906242,space,0.6712927999906242,4654.931960099959,4655.434140799975,,,,,,,,,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,,,,,36,0,36,0,,,,,,,,,,,,,,,4,4655.434140799975,4655.434140799975,4658.434795100009,4659.434181499993,None,4659.434181499993,4659.434181499993,1,648.2125999755226,space,0.6482125999755226,4660.114978199999,4660.6172452999745,,,,,,,,,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,,,,,37,0,37,0,,,,,,,,,,,,,,,3,4660.6172452999745,4660.6172452999745,4662.61776589998,4663.647013299982,None,4663.647013299982,4663.647013299982,1,739.0726000303403,space,0.7390726000303403,4664.414270100009,4664.916950599989,,,,,,,,,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,,,,,38,0,38,0,,,,,,,,,,,,,,,4,4664.916950599989,4664.916950599989,4667.9165884999675,4668.917013700004,None,4668.917013700004,4668.917013700004,1,765.6342000118457,space,0.7656342000118457,4669.730520599987,4670.234827999957,,,,,,,,,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4670.234827999957,4670.234827999957,space,1.9275203000288457,,,,,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4672.196875799971,4672.196875799971,num_6,4.3174482000176795,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4676.963856999995,4676.963856999995,num_0,3.222178299969528,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4680.6631478999625,4680.6631478999625,num_2,9.867634400026873,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4690.9633822999895,4690.9633822999895,num_1,2.726714799995534,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4694.112703899969,4694.112703899969,num_6,2.5305333000142127,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4697.112693600007,4697.112693600007,num_3,3.809537300025113,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,,,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4701.345651299984,4701.345651299984,num_9,4.8566430999781005,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,,,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4706.712049499969,4706.712049499969,num_5,2.2747890999889933,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,,,,,,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4709.462832799996,4709.462832799996,num_5,5.54811980004888,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,,,,,,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4715.4949430999695,4715.4949430999695,num_7,8.243784699996468,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,,,,,,,,,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4724.327926800004,4724.327926800004,num_1,3.594490199990105,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,,,,,,,,,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4728.444845899998,4728.444845899998,num_8,2.2387875999556854,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,,,,,,,,,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4731.177590099978,4731.177590099978,num_3,6.07332599995425,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,,,,,,,,,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4737.760531499982,4737.760531499982,num_0,2.825814999989234,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,,,,,,,,,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4740.960358100012,4740.960358100012,num_6,7.122661100002006,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,,,,,,,,,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4748.509957699978,4748.509957699978,num_7,2.8053445999976248,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,,,,,,,,,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4751.876600199961,4751.876600199961,num_4,2.1584990000119433,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,,,,,,,,,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4754.493085099966,4754.493085099966,num_8,14.77372270001797,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,,,,,,,,,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4769.758753900009,4769.758753900009,num_1,2.82785000000149,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4772.958392100001,4772.958392100001,num_1,8.084968200011645,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4781.474857199995,4781.474857199995,num_6,2.064155899977777,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4784.057856999978,4784.057856999978,num_5,21.481754400010686,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4805.973158799985,4805.973158799985,num_8,3.709767299995292,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4810.173218799988,4810.173218799988,num_7,2.1102962999721058,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,,,,,,,,,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4812.839608699956,4812.839608699956,num_2,1.9238544999971054,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,,,,,,,,,25,0,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4815.256313899998,4815.256313899998,num_8,3.6990363000077195,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,,,,,,,,,26,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4819.506153900002,4819.506153900002,None,,,,,,,,,,,cihan,001,2023-12-18_13h04.09.969,game,2022.2.5,59.96224776056681,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4822.205478799995,,,,,,,
