trial,file,corrAns,tone,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,instructions.started,key_resp_1.started,key_resp_1.keys,key_resp_1.rt,fixation.started,response.started,sound_1.started,fixation.stopped,response.stopped,FixDur,response.keys,response.corr,response.rt,sound_1.stopped,participant,session,date,expName,psychopyVersion,frameRate,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,82,2,330,0,,,,,1116.190987199996,1117.1910546,1117.1908680599984,1118.4735807999969,1119.2059653999895,2.2717483735143436,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,82,3,331,2,,,,,1119.2059653999895,1120.2062124999939,1120.2076528599966,1121.6905495999963,1122.2061958999984,2.474386701234895,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,83,0,332,3,,,,,1122.2061958999984,1123.206711699997,1123.207500560001,1124.3567826999933,1125.2061706999957,2.1407263018680522,t,1,0.8467272999987472,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,83,1,333,1,,,,,1125.2061706999957,1126.2060540999955,1126.206841959992,1128.872089700002,1128.2062450999947,3.6547255113103656,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,83,2,334,0,,,,,1128.872089700002,1129.8730246999912,1129.873485059997,1131.340430199998,1131.8728721999942,2.4564386970609817,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,83,3,335,2,,,,,1131.8728721999942,1132.8729584999965,1132.872767160002,1134.3726171000017,1134.8719173999998,2.486755000373361,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,84,0,336,3,,,,,1134.8719173999998,1135.872507699998,1135.87346826,1138.0223388000013,1137.8732530999987,3.145096689607559,t,1,0.8108468999998877,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,84,1,337,2,,,,,1138.0223388000013,1139.021482199998,1139.0220332599959,1140.8226483999897,1141.0220180999895,2.7951718680976363,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,84,2,338,1,,,,,1141.0220180999895,1142.0221992000006,1142.0229556599909,1143.3216847000003,1144.0220318999927,2.2964591958781106,None,1,,1143.0224237999937,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,84,3,339,0,,,,,1144.0220318999927,1145.0219748999953,1145.023020060001,1147.5395470999938,1147.0221340999997,3.514541643203872,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,85,0,340,2,,,,,1147.5395470999938,1148.539696199994,1148.5382984599958,1151.4723433000036,1150.5397922999982,3.9175113055414643,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,85,1,341,1,,,,,1151.4723433000036,1152.4726749999973,1152.4715142599991,1154.2539984000032,1154.4729460999952,2.771713073090795,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,85,2,342,3,,,,,1154.4729460999952,1155.4718566999945,1155.4707703599954,1157.7216184999997,1157.4727330000023,3.241220263218439,t,1,0.7614867999946,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,85,3,343,0,,,,,1157.7216184999997,1158.7220208999934,1158.7222667599956,1160.9397847999935,1160.7223616999981,3.216662324079735,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,86,0,344,3,,,,,1160.9397847999935,1161.9380442999973,1161.9379723599952,1163.2212891999952,1163.9392031000025,2.27124166794987,t,1,0.8553534999955446,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,86,1,345,1,,,,,1163.9392031000025,1164.937526499998,1164.9371378600001,1167.1212899999955,1166.9380075999943,3.1750588628964542,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,86,2,346,2,,,,,1167.1212899999955,1168.1207087999937,1168.121706959991,1169.520422200003,1170.120949899996,2.3843639460926456,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,86,3,347,0,,,,,1170.120949899996,1171.121028900001,1171.121638559994,1172.8879454999988,1173.1212247999938,2.75836352974606,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,87,0,348,2,,,,,1173.1212247999938,1174.1207924999908,1174.121541759999,1175.2548183999897,1176.1206666999933,2.1280319356220736,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,87,1,349,3,,,,,1176.1206666999933,1177.1204769000033,1177.1232566599895,1178.4204855999997,1179.1200676000008,2.286511872889891,t,1,0.8917343000066467,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,87,2,350,1,,,,,1179.1200676000008,1180.119666300001,1180.1204086600003,1182.3707303999981,1182.119693799992,3.236725916002362,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,87,3,351,0,,,,,1182.3707303999981,1183.352683399993,1183.353648059997,1185.4050992999983,1185.355597200003,3.0281782467617377,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,88,0,352,3,,,,,1185.4050992999983,1186.3875605999929,1186.3906824599937,1188.4201322000008,1188.3877760999894,3.0085528695635584,t,1,0.7382037000061246,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,88,1,353,2,,,,,1188.4201322000008,1189.4221664999932,1189.4211603599936,1190.88676519999,1191.4197585999937,2.4646681064130016,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,88,2,354,0,,,,,1191.4197585999937,1192.4192900999915,1192.4200498599923,1194.1196322999895,1194.4199253999977,2.6879008829135023,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,88,3,355,1,,,,,1194.4199253999977,1195.4195199999958,1195.4200636599955,1198.2704880999954,1197.4195132000023,3.8477099610467587,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,89,0,356,2,,,,,1198.2704880999954,1199.2556709999917,1199.2551596599908,1200.7365128999954,1201.269735599999,2.4628556360257585,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,89,1,357,3,,,,,1201.269735599999,1202.2691998999944,1202.2708165600009,1204.9689075999922,1204.269479900002,3.685060736859663,t,1,0.8019894000026397,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,89,2,358,0,,,,,1204.9689075999922,1205.969098200003,1205.9698842600003,1207.1202903999947,1207.969679899994,2.1370574024072138,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,89,3,359,1,,,,,1207.969679899994,1208.9689491000026,1208.969846859992,1211.2354959999939,1210.9694681999972,3.252954775977998,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,90,0,360,2,,,,,1211.2354959999939,1212.2347431999951,1212.2361503599925,1215.0543222999986,1214.236886300001,3.81326306282623,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,90,1,361,0,,,,,1215.0543222999986,1216.0541932999913,1216.0532105599953,1218.7172378999967,1218.0695744999975,3.6455747518820454,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,90,2,362,3,,,,,1218.7172378999967,1219.702214799996,1219.7017181599906,1221.9180096999917,1221.7020489999995,3.1936086714948244,t,1,0.9162330999970436,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,90,3,363,1,,,,,1221.9180096999917,1222.9178653999988,1222.9184605599978,1224.9180214999942,1224.9180214999942,2.9954138990346504,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,91,0,364,1,,,,,1224.9180214999942,1225.9167331999924,1225.9176606599897,1228.0363635999965,1227.9187907000014,3.110213717102814,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,91,1,365,2,,,,,1228.0363635999965,1229.0352686999977,1229.0348844599896,1230.6359459999949,1231.0356589000003,2.5844767875131565,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,91,2,366,0,,,,,1231.0356589000003,1232.0354358999903,1232.0345850599945,1234.084284800003,1234.0373371000023,3.0460011019543574,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,91,3,367,3,,,,,1234.084284800003,1235.0841013000027,1235.0873790599974,1236.4510406999907,1237.0865018999903,2.3672130498987647,None,0,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
,,,,,,,,,,,,1237.0865018999903,,,,,,,,,,,,,,,,
