trial,file,corrAns,tone,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,instructions.started,key_resp_1.started,key_resp_1.keys,key_resp_1.rt,fixation.started,response.started,sound_1.started,response.stopped,response.keys,response.corr,response.rt,sound_1.stopped,fixation.stopped,thank_you.started,exit_exp.started,thank_you.stopped,exit_exp.keys,exit_exp.rt,participant,session,date,expName,psychopyVersion,frameRate,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,41,0,164,0,,,,,951.5673843000004,952.5489234000015,952.5507307899995,,None,1,,,,,,,,,elpida_23_10_23(2),shielded_ultracortex,2023-10-23_16h52.03.492,Oddball_task,2022.2.5,59.556813925447344,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,41,1,165,2,,,,,955.0992970000007,956.0512941000015,956.0542444900009,,None,1,,957.0563681000021,,,,,,,elpida_23_10_23(2),shielded_ultracortex,2023-10-23_16h52.03.492,Oddball_task,2022.2.5,59.556813925447344,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,41,2,166,1,,,,,958.5548285000004,959.5383527000013,959.5378739899995,,None,1,,,,,,,,,elpida_23_10_23(2),shielded_ultracortex,2023-10-23_16h52.03.492,Oddball_task,2022.2.5,59.556813925447344,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,41,3,167,3,,,,,962.0799648000029,963.0408229000022,963.0410439900031,965.5444817000025,t,1,0.6939891000001808,,,,,,,,elpida_23_10_23(2),shielded_ultracortex,2023-10-23_16h52.03.492,Oddball_task,2022.2.5,59.556813925447344,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,42,0,168,3,,,,,965.5597226999998,966.5445838000014,966.5450009900003,969.0489483000019,t,1,0.743079799998668,,,,,,,,elpida_23_10_23(2),shielded_ultracortex,2023-10-23_16h52.03.492,Oddball_task,2022.2.5,59.556813925447344,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,42,1,169,0,,,,,969.0627174000001,970.0473994000022,970.0476176899999,972.548681100001,None,1,,971.048844500001,,,,,,,elpida_23_10_23(2),shielded_ultracortex,2023-10-23_16h52.03.492,Oddball_task,2022.2.5,59.556813925447344,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,42,2,170,1,,,,,972.5669750000015,973.550540100001,973.5506991900027,976.0509282000021,None,1,,,,,,,,,elpida_23_10_23(2),shielded_ultracortex,2023-10-23_16h52.03.492,Oddball_task,2022.2.5,59.556813925447344,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,42,3,171,2,,,,,976.0682539000009,977.0535290000007,977.055894990003,,None,1,,,,,,,,,elpida_23_10_23(2),shielded_ultracortex,2023-10-23_16h52.03.492,Oddball_task,2022.2.5,59.556813925447344,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,43,0,172,0,,,,,979.554807200002,980.540121500002,980.5393948900007,,None,1,,,,,,,,,elpida_23_10_23(2),shielded_ultracortex,2023-10-23_16h52.03.492,Oddball_task,2022.2.5,59.556813925447344,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,43,1,173,3,,,,,983.0957218000003,984.0438936000028,984.0432366900011,986.5450904000027,t,1,0.4925576000023284,,,,,,,,elpida_23_10_23(2),shielded_ultracortex,2023-10-23_16h52.03.492,Oddball_task,2022.2.5,59.556813925447344,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,43,2,174,1,,,,,986.5612561000016,987.5449047000002,987.5471339900021,990.0478463,None,1,,,,,,,,,elpida_23_10_23(2),shielded_ultracortex,2023-10-23_16h52.03.492,Oddball_task,2022.2.5,59.556813925447344,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,43,3,175,2,,,,,990.0640587000016,991.0503611000022,991.0487573900016,993.5506910000004,None,1,,,,,,,,,elpida_23_10_23(2),shielded_ultracortex,2023-10-23_16h52.03.492,Oddball_task,2022.2.5,59.556813925447344,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,44,0,176,1,,,,,993.5668313000024,994.5505980000016,994.5545460900018,997.0538635000012,None,1,,,,,,,,,elpida_23_10_23(2),shielded_ultracortex,2023-10-23_16h52.03.492,Oddball_task,2022.2.5,59.556813925447344,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,44,1,177,2,,,,,997.0706681000011,998.0591557000007,998.0542158900014,,None,1,,999.0548326000026,,,,,,,elpida_23_10_23(2),shielded_ultracortex,2023-10-23_16h52.03.492,Oddball_task,2022.2.5,59.556813925447344,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,44,2,178,0,,,,,1000.6137642000031,1001.5403814000019,1001.5415836900017,1004.045742600003,None,1,,,,,,,,,elpida_23_10_23(2),shielded_ultracortex,2023-10-23_16h52.03.492,Oddball_task,2022.2.5,59.556813925447344,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,44,3,179,3,,,,,1004.0597398000027,1005.0459407000017,1005.0430197900012,1007.5454408000005,t,1,0.5237907999980962,,,,,,,,elpida_23_10_23(2),shielded_ultracortex,2023-10-23_16h52.03.492,Oddball_task,2022.2.5,59.556813925447344,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,45,0,180,2,,,,,1007.5620646999996,1008.5465758000028,1008.5465297899998,1011.0489591000005,None,1,,,,,,,,,elpida_23_10_23(2),shielded_ultracortex,2023-10-23_16h52.03.492,Oddball_task,2022.2.5,59.556813925447344,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,45,1,181,1,,,,,1011.0650225999998,1012.0504949999995,1012.0497184900003,1014.5531607000012,None,1,,,,,,,,,elpida_23_10_23(2),shielded_ultracortex,2023-10-23_16h52.03.492,Oddball_task,2022.2.5,59.556813925447344,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,45,2,182,3,,,,,1014.5684150000016,1015.5527768000029,1015.5553361900008,1018.0554569000014,t,1,0.5449797000001126,,,,,,,,elpida_23_10_23(2),shielded_ultracortex,2023-10-23_16h52.03.492,Oddball_task,2022.2.5,59.556813925447344,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,45,3,183,0,,,,,1018.0708032000002,1019.0389930000019,1019.038326890003,1021.5402668000024,None,1,,,,,,,,,elpida_23_10_23(2),shielded_ultracortex,2023-10-23_16h52.03.492,Oddball_task,2022.2.5,59.556813925447344,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,46,0,184,3,,,,,1021.5601459999998,1022.5427947000026,1022.5414699900018,1025.0455411000003,t,1,0.8117363000019395,,,,,,,,elpida_23_10_23(2),shielded_ultracortex,2023-10-23_16h52.03.492,Oddball_task,2022.2.5,59.556813925447344,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,46,1,185,0,,,,,1025.0605276000024,1026.0448185000023,1026.0441964900008,1028.5459126999995,None,1,,,,,,,,,elpida_23_10_23(2),shielded_ultracortex,2023-10-23_16h52.03.492,Oddball_task,2022.2.5,59.556813925447344,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,46,2,186,1,,,,,1028.56308,1029.546991700001,1029.5479549899999,1032.0506472000015,None,1,,,,,,,,,elpida_23_10_23(2),shielded_ultracortex,2023-10-23_16h52.03.492,Oddball_task,2022.2.5,59.556813925447344,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,46,3,187,2,,,,,1032.0659352000002,1033.052070400001,1033.05092149,,None,1,,,,,,,,,elpida_23_10_23(2),shielded_ultracortex,2023-10-23_16h52.03.492,Oddball_task,2022.2.5,59.556813925447344,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,47,0,188,2,,,,,1035.5530747000012,1036.5524908000007,1036.553558690003,1039.0568960000019,None,1,,,1039.0568960000019,,,,,,elpida_23_10_23(2),shielded_ultracortex,2023-10-23_16h52.03.492,Oddball_task,2022.2.5,59.556813925447344,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,47,1,189,0,,,,,1039.0568960000019,1040.0415426,1040.0393144899997,1042.5419409999995,None,1,,,,,,,,,elpida_23_10_23(2),shielded_ultracortex,2023-10-23_16h52.03.492,Oddball_task,2022.2.5,59.556813925447344,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,47,2,190,1,,,,,1042.5596866000014,1043.5431086999997,1043.54716669,1046.0454191000026,None,1,,,,,,,,,elpida_23_10_23(2),shielded_ultracortex,2023-10-23_16h52.03.492,Oddball_task,2022.2.5,59.556813925447344,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,47,3,191,3,,,,,1046.0629762999997,1047.0474906000018,1047.046776490001,1049.546836100002,t,1,0.6596263000028557,,,,,,,,elpida_23_10_23(2),shielded_ultracortex,2023-10-23_16h52.03.492,Oddball_task,2022.2.5,59.556813925447344,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,48,0,192,1,,,,,1049.5652168000015,1050.5473334000017,1050.5486381899998,1053.0509141000002,None,1,,,,,,,,,elpida_23_10_23(2),shielded_ultracortex,2023-10-23_16h52.03.492,Oddball_task,2022.2.5,59.556813925447344,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,48,1,193,3,,,,,1053.0675425000009,1054.0537277000003,1054.051794490001,1056.5537602000004,t,1,0.6182673999974213,,,,,,,,elpida_23_10_23(2),shielded_ultracortex,2023-10-23_16h52.03.492,Oddball_task,2022.2.5,59.556813925447344,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,48,2,194,2,,,,,1056.5698510000002,1057.5398375000004,1057.5427201900009,1060.0402106000001,None,1,,,,,,,,,elpida_23_10_23(2),shielded_ultracortex,2023-10-23_16h52.03.492,Oddball_task,2022.2.5,59.556813925447344,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,48,3,195,0,,,,,1060.0564303000028,1061.0411564999995,1061.0409563900018,1063.5448008000021,None,1,,,,,,,,,elpida_23_10_23(2),shielded_ultracortex,2023-10-23_16h52.03.492,Oddball_task,2022.2.5,59.556813925447344,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,49,0,196,2,,,,,1063.5589815000021,1064.5433851000016,1064.5434526900015,1067.0456081000011,None,1,,,,,,,,,elpida_23_10_23(2),shielded_ultracortex,2023-10-23_16h52.03.492,Oddball_task,2022.2.5,59.556813925447344,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,49,1,197,1,,,,,1067.0624949000012,1068.046488,1068.0478624900013,1070.5483482000018,None,1,,,,,,,,,elpida_23_10_23(2),shielded_ultracortex,2023-10-23_16h52.03.492,Oddball_task,2022.2.5,59.556813925447344,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,49,2,198,3,,,,,1070.5652148000008,1071.5508704000022,1071.5499579900013,1074.0518388000019,t,1,0.5877288000010594,,,,,,,,elpida_23_10_23(2),shielded_ultracortex,2023-10-23_16h52.03.492,Oddball_task,2022.2.5,59.556813925447344,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,49,3,199,0,,,,,1074.0671045000017,1075.0525288999997,1075.0516355900024,1077.5537457000028,None,1,,,,,,,,,elpida_23_10_23(2),shielded_ultracortex,2023-10-23_16h52.03.492,Oddball_task,2022.2.5,59.556813925447344,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,50,0,200,1,,,,,1077.5707930000026,1078.5380987999997,1078.5403434900024,1081.0434246000004,None,1,,,,,,,,,elpida_23_10_23(2),shielded_ultracortex,2023-10-23_16h52.03.492,Oddball_task,2022.2.5,59.556813925447344,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,50,1,201,3,,,,,1081.0568459999995,1082.0419266999997,1082.0413631899999,1084.5435821000028,t,1,0.5578475999973307,,,,,,,,elpida_23_10_23(2),shielded_ultracortex,2023-10-23_16h52.03.492,Oddball_task,2022.2.5,59.556813925447344,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,50,2,202,0,,,,,1084.560548700003,1085.5447985000028,1085.5441978900005,1088.0463821000012,None,1,,,,,,,,,elpida_23_10_23(2),shielded_ultracortex,2023-10-23_16h52.03.492,Oddball_task,2022.2.5,59.556813925447344,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,50,3,203,2,,,,,1088.0628226000008,1089.049690900003,1089.0476688900005,1091.5490308000008,None,1,,,,,,,,,elpida_23_10_23(2),shielded_ultracortex,2023-10-23_16h52.03.492,Oddball_task,2022.2.5,59.556813925447344,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,51,0,204,2,,,,,1091.5674435,1092.5350190000026,1092.5383241900006,1095.035419900003,None,1,,,,,,,,,elpida_23_10_23(2),shielded_ultracortex,2023-10-23_16h52.03.492,Oddball_task,2022.2.5,59.556813925447344,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,51,1,205,0,,,,,1095.0692788000015,1096.0368866000026,1096.0377744900022,1098.5411562000008,None,1,,,,,,,,,elpida_23_10_23(2),shielded_ultracortex,2023-10-23_16h52.03.492,Oddball_task,2022.2.5,59.556813925447344,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,51,2,206,3,,,,,1098.5549688000028,1099.5395866,1099.5391006900015,1102.0413853000027,t,1,0.6110195000001113,,,,,,,,elpida_23_10_23(2),shielded_ultracortex,2023-10-23_16h52.03.492,Oddball_task,2022.2.5,59.556813925447344,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,51,3,207,1,,,,,1102.0610232,1103.041692400002,1103.0465503900002,1105.5442586999998,None,1,,,,,,,,,elpida_23_10_23(2),shielded_ultracortex,2023-10-23_16h52.03.492,Oddball_task,2022.2.5,59.556813925447344,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,52,0,208,3,,,,,1105.5638051000024,1106.5489263000018,1106.545479590003,1109.0519275000006,t,1,0.6274143000009644,,,,,,,,elpida_23_10_23(2),shielded_ultracortex,2023-10-23_16h52.03.492,Oddball_task,2022.2.5,59.556813925447344,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,52,1,209,1,,,,,1109.064326300002,1110.048670600001,1110.0493338900003,1112.550587400001,None,1,,,,,,,,,elpida_23_10_23(2),shielded_ultracortex,2023-10-23_16h52.03.492,Oddball_task,2022.2.5,59.556813925447344,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,52,2,210,0,,,,,1112.5681546000014,1113.5507318000018,1113.5505495900022,1116.0528869000009,None,1,,,,,,,,,elpida_23_10_23(2),shielded_ultracortex,2023-10-23_16h52.03.492,Oddball_task,2022.2.5,59.556813925447344,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,52,3,211,2,,,,,1116.0690871000006,1117.037659900001,1117.0381588900007,1119.539711700003,None,1,,,,,,,,,elpida_23_10_23(2),shielded_ultracortex,2023-10-23_16h52.03.492,Oddball_task,2022.2.5,59.556813925447344,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,53,0,212,0,,,,,1119.5567670000019,1120.5409830000026,1120.5417946900004,1123.0480165000008,None,1,,,,,,,,,elpida_23_10_23(2),shielded_ultracortex,2023-10-23_16h52.03.492,Oddball_task,2022.2.5,59.556813925447344,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,53,1,213,2,,,,,1123.059030100001,1124.0431726999996,1124.0428456899997,1126.5452724000024,None,1,,,,,,,,,elpida_23_10_23(2),shielded_ultracortex,2023-10-23_16h52.03.492,Oddball_task,2022.2.5,59.556813925447344,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,53,2,214,1,,,,,1126.5632585000021,1127.5467325999998,1127.5462244899998,1130.048590100003,None,1,,,,,,,,,elpida_23_10_23(2),shielded_ultracortex,2023-10-23_16h52.03.492,Oddball_task,2022.2.5,59.556813925447344,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,53,3,215,3,,,,,1130.0661316000005,1131.0492933000023,1131.0528226900012,1133.5536425000028,t,1,0.6333334000009927,,,,,,,,elpida_23_10_23(2),shielded_ultracortex,2023-10-23_16h52.03.492,Oddball_task,2022.2.5,59.556813925447344,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,54,0,216,1,,,,,1133.566999300001,1134.5512689999996,1134.55238679,,None,1,,,,,,,,,elpida_23_10_23(2),shielded_ultracortex,2023-10-23_16h52.03.492,Oddball_task,2022.2.5,59.556813925447344,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,54,1,217,0,,,,,1137.0540815000022,1138.0386577000027,1138.0390248900028,1140.5415651000003,None,1,,,,,,,,,elpida_23_10_23(2),shielded_ultracortex,2023-10-23_16h52.03.492,Oddball_task,2022.2.5,59.556813925447344,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,54,2,218,3,,,,,1140.5573796000026,1141.542295700001,1141.5427613900017,1144.0439466000025,t,1,0.652984500000457,,,,,,,,elpida_23_10_23(2),shielded_ultracortex,2023-10-23_16h52.03.492,Oddball_task,2022.2.5,59.556813925447344,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,54,3,219,2,,,,,1144.061216500002,1145.044043400001,1145.046125890002,1147.546968300001,None,1,,,,,,,,,elpida_23_10_23(2),shielded_ultracortex,2023-10-23_16h52.03.492,Oddball_task,2022.2.5,59.556813925447344,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,55,0,220,3,,,,,1147.565557500002,1148.5480975000028,1148.5497999900024,1151.0497145000008,t,1,0.5447755999994115,,,,,,,,elpida_23_10_23(2),shielded_ultracortex,2023-10-23_16h52.03.492,Oddball_task,2022.2.5,59.556813925447344,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,55,1,221,1,,,,,1151.0698415000006,1152.050514100003,1152.0526202900026,1154.5535654000014,None,1,,,,,,,,,elpida_23_10_23(2),shielded_ultracortex,2023-10-23_16h52.03.492,Oddball_task,2022.2.5,59.556813925447344,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,55,2,222,2,,,,,1154.569422800003,1155.551682600002,1155.5551767900022,,None,1,,,,,,,,,elpida_23_10_23(2),shielded_ultracortex,2023-10-23_16h52.03.492,Oddball_task,2022.2.5,59.556813925447344,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,55,3,223,0,,,,,1158.0561988000009,1159.0393447000024,1159.0451341899995,1161.5422905000014,None,1,,,,,,,,,elpida_23_10_23(2),shielded_ultracortex,2023-10-23_16h52.03.492,Oddball_task,2022.2.5,59.556813925447344,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,56,0,224,2,,,,,1161.5598239000028,1162.5419323999995,1162.54654319,1165.043381800002,None,1,,,,,,,,,elpida_23_10_23(2),shielded_ultracortex,2023-10-23_16h52.03.492,Oddball_task,2022.2.5,59.556813925447344,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,56,1,225,1,,,,,1165.060929700001,1166.0455503000012,1166.0464936900014,1168.5492195000006,None,1,,,,,,,,,elpida_23_10_23(2),shielded_ultracortex,2023-10-23_16h52.03.492,Oddball_task,2022.2.5,59.556813925447344,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,56,2,226,0,,,,,1168.5638725999997,1169.5478108999996,1169.5487296900017,1172.0496359000026,None,1,,,,,,,,,elpida_23_10_23(2),shielded_ultracortex,2023-10-23_16h52.03.492,Oddball_task,2022.2.5,59.556813925447344,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,56,3,227,3,,,,,1172.0660094000013,1173.0516349999998,1173.0521338900023,1175.553180400002,t,1,0.6762533000000985,,,,,,,,elpida_23_10_23(2),shielded_ultracortex,2023-10-23_16h52.03.492,Oddball_task,2022.2.5,59.556813925447344,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,57,0,228,2,,,,,1175.568727400001,1176.5402794000001,1176.5382253900013,1179.0426817000007,None,1,,,,,,,,,elpida_23_10_23(2),shielded_ultracortex,2023-10-23_16h52.03.492,Oddball_task,2022.2.5,59.556813925447344,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,57,1,229,0,,,,,1179.0558020000026,1180.0411095000018,1180.0421220900014,1182.5415291000027,None,1,,,,,,,,,elpida_23_10_23(2),shielded_ultracortex,2023-10-23_16h52.03.492,Oddball_task,2022.2.5,59.556813925447344,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,57,2,230,3,,,,,1182.5613128000005,1183.5433854000003,1183.5439048899996,1186.0485767999999,t,1,0.6401635000001988,,,,,,,,elpida_23_10_23(2),shielded_ultracortex,2023-10-23_16h52.03.492,Oddball_task,2022.2.5,59.556813925447344,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,57,3,231,1,,,,,1186.0620937000022,1187.0451840999995,1187.047150690002,1189.5477393,None,1,,,,,,,,,elpida_23_10_23(2),shielded_ultracortex,2023-10-23_16h52.03.492,Oddball_task,2022.2.5,59.556813925447344,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,58,0,232,2,,,,,1189.5651646000006,1190.5511982000025,1190.5485579900003,1193.0519261000009,None,1,,,,,,,,,elpida_23_10_23(2),shielded_ultracortex,2023-10-23_16h52.03.492,Oddball_task,2022.2.5,59.556813925447344,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,58,1,233,3,,,,,1193.0674007000016,1194.0538381000006,1194.052927290001,1196.5552500000013,t,1,0.6462902999992366,,,,,,,,elpida_23_10_23(2),shielded_ultracortex,2023-10-23_16h52.03.492,Oddball_task,2022.2.5,59.556813925447344,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,58,2,234,1,,,,,1196.5701187000013,1197.5386302000006,1197.5383812900025,1200.040199500003,None,1,,,,,,,,,elpida_23_10_23(2),shielded_ultracortex,2023-10-23_16h52.03.492,Oddball_task,2022.2.5,59.556813925447344,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,58,3,235,0,,,,,1200.0563101000007,1201.0400086000009,1201.0410917899997,1203.5424991,None,1,,,,,,,,,elpida_23_10_23(2),shielded_ultracortex,2023-10-23_16h52.03.492,Oddball_task,2022.2.5,59.556813925447344,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,59,0,236,2,,,,,1203.5593733000023,1204.5435472999998,1204.544388590001,1207.0465645000004,None,1,,,,,,,,,elpida_23_10_23(2),shielded_ultracortex,2023-10-23_16h52.03.492,Oddball_task,2022.2.5,59.556813925447344,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,59,1,237,0,,,,,1207.0666906000006,1208.0475557999998,1208.0479150900017,1210.5503635000023,None,1,,,,,,,,,elpida_23_10_23(2),shielded_ultracortex,2023-10-23_16h52.03.492,Oddball_task,2022.2.5,59.556813925447344,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,59,2,238,1,,,,,1210.5677250000008,1211.5510832,1211.551445990003,1214.0521061,None,1,,,,,,,,,elpida_23_10_23(2),shielded_ultracortex,2023-10-23_16h52.03.492,Oddball_task,2022.2.5,59.556813925447344,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,59,3,239,3,,,,,1214.068812900001,1215.040367200003,1215.0383760900029,1217.5392036000012,t,1,0.6128387999997358,,,,,,,,elpida_23_10_23(2),shielded_ultracortex,2023-10-23_16h52.03.492,Oddball_task,2022.2.5,59.556813925447344,
,,,,,,,,,,,,,,,,,,,,,1217.5571761000028,1220.5406949000026,1220.557774300003,e,16.95449809999991,elpida_23_10_23(2),shielded_ultracortex,2023-10-23_16h52.03.492,Oddball_task,2022.2.5,59.556813925447344,
