trial,file,corrAns,tone,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,instructions.started,key_resp_1.started,key_resp_1.keys,key_resp_1.rt,fixation.started,response.started,sound_1.started,response.stopped,response.keys,response.corr,response.rt,sound_1.stopped,fixation.stopped,thank_you.started,exit_exp.started,thank_you.stopped,exit_exp.keys,exit_exp.rt,participant,session,date,expName,psychopyVersion,frameRate,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,42,3,171,2,,,,,788.4572669999907,789.4410785999789,789.4416184299974,792.4409944999788,None,1,,,,,,,,,levi_25_10_23_hugin07,001,2023-10-25_13h40.59.164,Oddball_task,2022.2.5,60.19838980685015,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,43,0,172,1,,,,,792.4570294999867,793.4409293999779,793.4403513299825,796.4404329999816,None,1,,,,,,,,,levi_25_10_23_hugin07,001,2023-10-25_13h40.59.164,Oddball_task,2022.2.5,60.19838980685015,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,43,1,173,0,,,,,796.4581569999864,797.441396499984,797.4412965299911,800.4408039999835,None,1,,798.4411436999799,,,,,,,levi_25_10_23_hugin07,001,2023-10-25_13h40.59.164,Oddball_task,2022.2.5,60.19838980685015,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,43,2,174,3,,,,,800.4587305999885,801.4407186000026,801.4408416299906,804.4418317999807,t,1,0.8071445000241511,,,,,,,,levi_25_10_23_hugin07,001,2023-10-25_13h40.59.164,Oddball_task,2022.2.5,60.19838980685015,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,43,3,175,2,,,,,804.4581748999772,805.4414083999873,805.4411366299959,808.4407752999978,None,1,,,,,,,,,levi_25_10_23_hugin07,001,2023-10-25_13h40.59.164,Oddball_task,2022.2.5,60.19838980685015,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,44,0,176,3,,,,,808.4577020999859,809.4410762999905,809.4411792300001,812.4405946999905,t,1,0.8628580000076909,,,,,,,,levi_25_10_23_hugin07,001,2023-10-25_13h40.59.164,Oddball_task,2022.2.5,60.19838980685015,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,44,1,177,0,,,,,812.4576664999768,813.4414422999835,813.4410662299837,816.4409569999843,None,1,,,,,,,,,levi_25_10_23_hugin07,001,2023-10-25_13h40.59.164,Oddball_task,2022.2.5,60.19838980685015,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,44,2,178,1,,,,,816.4573497999809,817.4414637000009,817.44040582999,820.4408690999844,None,1,,,,,,,,,levi_25_10_23_hugin07,001,2023-10-25_13h40.59.164,Oddball_task,2022.2.5,60.19838980685015,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,44,3,179,2,,,,,820.4575435000006,821.4413612999779,821.4422223299974,824.4416233999946,None,1,,,,,,,,,levi_25_10_23_hugin07,001,2023-10-25_13h40.59.164,Oddball_task,2022.2.5,60.19838980685015,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,45,0,180,1,,,,,824.4575609999883,825.4411670999834,825.4413912299846,828.4413093999901,None,1,,,,,,,,,levi_25_10_23_hugin07,001,2023-10-25_13h40.59.164,Oddball_task,2022.2.5,60.19838980685015,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,45,1,181,3,,,,,828.457404899993,829.4415700999962,829.4405917299795,832.4409313999931,t,1,0.8867387999780476,830.4412372999941,,,,,,,levi_25_10_23_hugin07,001,2023-10-25_13h40.59.164,Oddball_task,2022.2.5,60.19838980685015,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,45,2,182,2,,,,,832.458234699996,833.4410721999884,833.440795029985,836.441233199992,None,1,,,,,,,,,levi_25_10_23_hugin07,001,2023-10-25_13h40.59.164,Oddball_task,2022.2.5,60.19838980685015,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,45,3,183,0,,,,,836.4575585999992,837.4411663999781,837.4411425299826,840.4419527999999,None,1,,,,,,,,,levi_25_10_23_hugin07,001,2023-10-25_13h40.59.164,Oddball_task,2022.2.5,60.19838980685015,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,46,0,184,2,,,,,840.4584317999834,841.4419194999791,841.4410515299882,844.4416236999969,None,1,,,,,,,,,levi_25_10_23_hugin07,001,2023-10-25_13h40.59.164,Oddball_task,2022.2.5,60.19838980685015,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,46,1,185,3,,,,,844.4582586000033,845.4425929999852,845.4414164300018,848.4419137999939,t,1,0.8773962999985088,,,,,,,,levi_25_10_23_hugin07,001,2023-10-25_13h40.59.164,Oddball_task,2022.2.5,60.19838980685015,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,46,2,186,0,,,,,848.4593997999909,849.4408498999837,849.4409789299883,852.4427200999926,None,1,,,,,,,,,levi_25_10_23_hugin07,001,2023-10-25_13h40.59.164,Oddball_task,2022.2.5,60.19838980685015,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,46,3,187,1,,,,,852.4594899999793,853.4414762999804,853.4412380299822,856.4413478999923,None,1,,,,,,,,,levi_25_10_23_hugin07,001,2023-10-25_13h40.59.164,Oddball_task,2022.2.5,60.19838980685015,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,47,0,188,2,,,,,856.4589018999832,857.4422055000032,857.4423530300031,,None,1,,,,,,,,,levi_25_10_23_hugin07,001,2023-10-25_13h40.59.164,Oddball_task,2022.2.5,60.19838980685015,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,47,1,189,3,,,,,860.4591269999801,861.4417396999779,861.4421030299912,864.441439999995,t,1,0.8558655999950133,,,,,,,,levi_25_10_23_hugin07,001,2023-10-25_13h40.59.164,Oddball_task,2022.2.5,60.19838980685015,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,47,2,190,1,,,,,864.4579443999974,865.4418514999852,865.4416883299767,868.4413274999824,None,1,,,,,,,,,levi_25_10_23_hugin07,001,2023-10-25_13h40.59.164,Oddball_task,2022.2.5,60.19838980685015,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,47,3,191,0,,,,,868.4579300000041,869.4444332999992,869.4443126299942,,None,1,,,,,,,,,levi_25_10_23_hugin07,001,2023-10-25_13h40.59.164,Oddball_task,2022.2.5,60.19838980685015,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,48,0,192,1,,,,,872.4581621999969,873.4412286999868,873.4410916300025,876.4412672999897,None,1,,,,,,,,,levi_25_10_23_hugin07,001,2023-10-25_13h40.59.164,Oddball_task,2022.2.5,60.19838980685015,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,48,1,193,3,,,,,876.4580824000004,877.4415533999854,877.4409860299842,880.4416704000032,t,1,0.7910847000021022,,,,,,,,levi_25_10_23_hugin07,001,2023-10-25_13h40.59.164,Oddball_task,2022.2.5,60.19838980685015,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,48,2,194,2,,,,,880.4597181999998,881.4416511000018,881.4418334299756,884.4412346000026,None,1,,,,,,,,,levi_25_10_23_hugin07,001,2023-10-25_13h40.59.164,Oddball_task,2022.2.5,60.19838980685015,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,48,3,195,0,,,,,884.4588631999795,885.4414333000022,885.4417950300034,888.441467800003,None,1,,,,,,,,,levi_25_10_23_hugin07,001,2023-10-25_13h40.59.164,Oddball_task,2022.2.5,60.19838980685015,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,49,0,196,2,,,,,888.4584168999863,889.4425839000032,889.4424325299973,892.4421593000006,None,1,,,,,,,,,levi_25_10_23_hugin07,001,2023-10-25_13h40.59.164,Oddball_task,2022.2.5,60.19838980685015,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,49,1,197,0,,,,,892.458332499984,893.4431121999805,893.4421677299891,896.4639395999839,None,1,,894.4421980999759,,,,,,,levi_25_10_23_hugin07,001,2023-10-25_13h40.59.164,Oddball_task,2022.2.5,60.19838980685015,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,49,2,198,1,,,,,896.4967547999986,897.4418049999804,897.4417119299818,900.4423077999963,None,1,,,,,,,,,levi_25_10_23_hugin07,001,2023-10-25_13h40.59.164,Oddball_task,2022.2.5,60.19838980685015,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,49,3,199,3,,,,,900.4585771999846,901.4411621000036,901.4409329299873,904.4421588999976,t,1,0.7120196000032593,,,,,,,,levi_25_10_23_hugin07,001,2023-10-25_13h40.59.164,Oddball_task,2022.2.5,60.19838980685015,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,50,0,200,1,,,,,904.4586945999763,905.4419343000045,905.4419739299977,908.4419495000038,None,1,,,,,,,,,levi_25_10_23_hugin07,001,2023-10-25_13h40.59.164,Oddball_task,2022.2.5,60.19838980685015,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,50,1,201,3,,,,,908.4584581999807,909.4453801999916,909.4464677299896,,t,1,0.9154643999936525,,,,,,,,levi_25_10_23_hugin07,001,2023-10-25_13h40.59.164,Oddball_task,2022.2.5,60.19838980685015,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,50,2,202,2,,,,,912.4586013999942,913.4420080999844,913.4414829299843,916.4426368999993,None,1,,,,,,,,,levi_25_10_23_hugin07,001,2023-10-25_13h40.59.164,Oddball_task,2022.2.5,60.19838980685015,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,50,3,203,0,,,,,916.4594804999942,917.4436992999981,917.4433409299876,920.4676416000002,None,1,,,,,,,,,levi_25_10_23_hugin07,001,2023-10-25_13h40.59.164,Oddball_task,2022.2.5,60.19838980685015,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,51,0,204,0,,,,,920.5130667999911,921.4416610999906,921.441677429981,924.4417390000017,None,1,,,,,,,,,levi_25_10_23_hugin07,001,2023-10-25_13h40.59.164,Oddball_task,2022.2.5,60.19838980685015,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,51,1,205,2,,,,,924.4578078999766,925.4413090999878,925.4417312299832,928.4423165000044,None,1,,,,,,,,,levi_25_10_23_hugin07,001,2023-10-25_13h40.59.164,Oddball_task,2022.2.5,60.19838980685015,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,51,2,206,3,,,,,928.4587853999983,929.441830900003,929.4418765299837,932.4643115999934,t,1,0.8953447999956552,,,,,,,,levi_25_10_23_hugin07,001,2023-10-25_13h40.59.164,Oddball_task,2022.2.5,60.19838980685015,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,51,3,207,1,,,,,932.5145651999919,933.4417969999777,933.4417815299879,936.4448739999789,None,1,,,,,,,,,levi_25_10_23_hugin07,001,2023-10-25_13h40.59.164,Oddball_task,2022.2.5,60.19838980685015,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,52,0,208,3,,,,,936.4607648999954,937.4416684999887,937.441888429987,940.4423662000045,t,1,1.1193932000023779,,,,,,,,levi_25_10_23_hugin07,001,2023-10-25_13h40.59.164,Oddball_task,2022.2.5,60.19838980685015,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,52,1,209,2,,,,,940.459245999984,941.4417456999945,941.4419917299878,944.4417810000014,None,1,,,,,,,,,levi_25_10_23_hugin07,001,2023-10-25_13h40.59.164,Oddball_task,2022.2.5,60.19838980685015,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,52,2,210,1,,,,,944.4584598999936,945.4422339999874,945.442039330001,948.4636306999892,None,1,,,,,,,,,levi_25_10_23_hugin07,001,2023-10-25_13h40.59.164,Oddball_task,2022.2.5,60.19838980685015,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,52,3,211,0,,,,,948.5150387999893,949.442038499983,949.4418380299816,952.4421720999817,None,1,,,,,,,,,levi_25_10_23_hugin07,001,2023-10-25_13h40.59.164,Oddball_task,2022.2.5,60.19838980685015,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,53,0,212,3,,,,,952.4589966999774,953.4655734999978,953.4496333299961,,t,1,0.8312192000157665,,,,,,,,levi_25_10_23_hugin07,001,2023-10-25_13h40.59.164,Oddball_task,2022.2.5,60.19838980685015,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,53,1,213,2,,,,,956.4596377999987,957.4427396999963,957.4424819299951,960.4426851999888,None,1,,958.4419813999848,,,,,,,levi_25_10_23_hugin07,001,2023-10-25_13h40.59.164,Oddball_task,2022.2.5,60.19838980685015,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,53,2,214,0,,,,,960.4593040999898,961.4426742999931,961.4427354299754,964.4427653999883,None,1,,,,,,,,,levi_25_10_23_hugin07,001,2023-10-25_13h40.59.164,Oddball_task,2022.2.5,60.19838980685015,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,53,3,215,1,,,,,964.4595102999883,965.4424510999816,965.4427285299811,968.4430943999905,None,1,,,,,,,,,levi_25_10_23_hugin07,001,2023-10-25_13h40.59.164,Oddball_task,2022.2.5,60.19838980685015,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,54,0,216,1,,,,,968.46014499999,969.4419339000015,969.4424062300008,972.441878099984,None,1,,,,,,,,,levi_25_10_23_hugin07,001,2023-10-25_13h40.59.164,Oddball_task,2022.2.5,60.19838980685015,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,54,1,217,3,,,,,972.4586759999802,973.4422550000018,973.44228632999,976.4428429999971,t,1,0.8235884000023361,,,,,,,,levi_25_10_23_hugin07,001,2023-10-25_13h40.59.164,Oddball_task,2022.2.5,60.19838980685015,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,54,2,218,2,,,,,976.4586922999879,977.4428637999808,977.4418897299969,980.4420112999796,None,1,,,,,,,,,levi_25_10_23_hugin07,001,2023-10-25_13h40.59.164,Oddball_task,2022.2.5,60.19838980685015,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,54,3,219,0,,,,,980.4587968999986,981.4418065999926,981.4417821299925,984.4420363999961,None,1,,,,,,,,,levi_25_10_23_hugin07,001,2023-10-25_13h40.59.164,Oddball_task,2022.2.5,60.19838980685015,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,55,0,220,1,,,,,984.4585886999848,985.442266500002,985.4416341300006,988.4431853999849,None,1,,,,,,,,,levi_25_10_23_hugin07,001,2023-10-25_13h40.59.164,Oddball_task,2022.2.5,60.19838980685015,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,55,1,221,3,,,,,988.4602528999967,989.4429090999765,989.4430024300003,992.4432386999833,t,1,0.9662074000225402,,,,,,,,levi_25_10_23_hugin07,001,2023-10-25_13h40.59.164,Oddball_task,2022.2.5,60.19838980685015,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,55,2,222,0,,,,,992.4594385999953,993.4422158999951,993.4424492299789,996.4456189999764,None,1,,,,,,,,,levi_25_10_23_hugin07,001,2023-10-25_13h40.59.164,Oddball_task,2022.2.5,60.19838980685015,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,55,3,223,2,,,,,996.4773592999845,997.4423416999925,997.4418678299756,1000.4426921999839,None,1,,,,,,,,,levi_25_10_23_hugin07,001,2023-10-25_13h40.59.164,Oddball_task,2022.2.5,60.19838980685015,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,56,0,224,2,,,,,1000.4590746999893,1001.4433696999913,1001.4432936299767,1004.4421295999782,None,1,,,,,,,,,levi_25_10_23_hugin07,001,2023-10-25_13h40.59.164,Oddball_task,2022.2.5,60.19838980685015,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,56,1,225,0,,,,,1004.4587363000028,1005.4423315000022,1005.4430986299761,1008.4422910999856,None,1,,,,,,,,,levi_25_10_23_hugin07,001,2023-10-25_13h40.59.164,Oddball_task,2022.2.5,60.19838980685015,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,56,2,226,1,,,,,1008.459036699991,1009.4421081999899,1009.4428061299899,1012.443233500002,None,1,,,,,,,,,levi_25_10_23_hugin07,001,2023-10-25_13h40.59.164,Oddball_task,2022.2.5,60.19838980685015,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,56,3,227,3,,,,,1012.4595114999975,1013.4437239999825,1013.4429245299892,1016.4437104999961,t,1,0.7661373000009917,,,,,,,,levi_25_10_23_hugin07,001,2023-10-25_13h40.59.164,Oddball_task,2022.2.5,60.19838980685015,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,57,0,228,0,,,,,1016.4596193000034,1017.4421252000029,1017.4423664299887,1020.4422567999864,None,1,,,,,,,,,levi_25_10_23_hugin07,001,2023-10-25_13h40.59.164,Oddball_task,2022.2.5,60.19838980685015,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,57,1,229,3,,,,,1020.4592897999974,1021.4429625999765,1021.4434372299933,1024.4430561999907,t,1,1.1743118000158574,,,,,,,,levi_25_10_23_hugin07,001,2023-10-25_13h40.59.164,Oddball_task,2022.2.5,60.19838980685015,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,57,2,230,1,,,,,1024.4603070000012,1025.4431565999985,1025.4430217300019,1028.4429423999973,None,1,,,,,,,,,levi_25_10_23_hugin07,001,2023-10-25_13h40.59.164,Oddball_task,2022.2.5,60.19838980685015,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,57,3,231,2,,,,,1028.4594362999778,1029.4421028999786,1029.4423015299894,1032.442333199986,None,1,,,,,,,,,levi_25_10_23_hugin07,001,2023-10-25_13h40.59.164,Oddball_task,2022.2.5,60.19838980685015,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,58,0,232,1,,,,,1032.4593548999983,1033.442801999976,1033.4424311299867,1036.4426932999922,None,1,,,,,,,,,levi_25_10_23_hugin07,001,2023-10-25_13h40.59.164,Oddball_task,2022.2.5,60.19838980685015,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,58,1,233,0,,,,,1036.4597840999777,1037.4423220999888,1037.4432514299756,1040.4426592999953,None,1,,,,,,,,,levi_25_10_23_hugin07,001,2023-10-25_13h40.59.164,Oddball_task,2022.2.5,60.19838980685015,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,58,2,234,2,,,,,1040.4596172999882,1041.4419053999882,1041.4420850299998,1044.442738999991,None,1,,,,,,,,,levi_25_10_23_hugin07,001,2023-10-25_13h40.59.164,Oddball_task,2022.2.5,60.19838980685015,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,58,3,235,3,,,,,1044.459488099994,1045.4429434000049,1045.4428585299815,1048.4444025999983,t,1,0.69496649998473,,,,,,,,levi_25_10_23_hugin07,001,2023-10-25_13h40.59.164,Oddball_task,2022.2.5,60.19838980685015,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,59,0,236,3,,,,,1048.4605398999993,1049.4429017999792,1049.442918029998,1052.4444157999824,t,1,0.9840029000188224,1050.4428121999954,,,,,,,levi_25_10_23_hugin07,001,2023-10-25_13h40.59.164,Oddball_task,2022.2.5,60.19838980685015,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,59,1,237,2,,,,,1052.4607704999798,1053.4443020999897,1053.443615629984,,None,1,,1054.44283059999,,,,,,,levi_25_10_23_hugin07,001,2023-10-25_13h40.59.164,Oddball_task,2022.2.5,60.19838980685015,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,59,2,238,0,,,,,1056.4595501000003,1057.4426006999856,1057.442415729986,1060.4439217000036,None,1,,,,,,,,,levi_25_10_23_hugin07,001,2023-10-25_13h40.59.164,Oddball_task,2022.2.5,60.19838980685015,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,59,3,239,1,,,,,1060.4613132999802,1061.4428032999858,1061.4429270299793,1064.4430707999854,None,1,,,,,,,,,levi_25_10_23_hugin07,001,2023-10-25_13h40.59.164,Oddball_task,2022.2.5,60.19838980685015,
,,,,,,,,,,,,,,,,,,,,,1064.4595958999998,1067.4433116999862,1067.4599386999907,e,9.046895500010578,levi_25_10_23_hugin07,001,2023-10-25_13h40.59.164,Oddball_task,2022.2.5,60.19838980685015,
