trial,file,corrAns,tone,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,instructions.started,key_resp_1.started,key_resp_1.keys,key_resp_1.rt,fixation.started,response.started,sound_1.started,fixation.stopped,response.stopped,FixDur,response.keys,response.corr,response.rt,sound_1.stopped,participant,session,date,expName,psychopyVersion,frameRate,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,22,2,90,1,,,,,360.22180719999596,361.22156009997707,361.22154081999327,362.78733669995563,363.2213486999972,2.5643842570429807,None,1,,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,22,3,91,0,,,,,363.2213486999972,364.2208730999846,364.2232356199762,365.6541297999793,366.2212719999952,2.4196075960412804,None,1,,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,23,0,92,1,,,,,366.2212719999952,367.2212350000045,367.2213467199705,368.37099510000553,369.22090479999315,2.143873812011444,None,1,,368.22082919999957,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,23,1,93,2,,,,,369.22090479999315,370.2207657999825,370.2217637200025,372.5714961999911,372.221051600005,3.3422169565565,None,1,,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,23,2,94,0,,,,,372.5714961999911,373.5558762999717,373.55631561998746,376.4550169999711,375.5714233999606,3.8777769990492432,None,1,,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,23,3,95,3,,,,,376.4550169999711,377.455638799991,377.4542317199754,380.4051513999584,379.47107969998615,3.9447298644208297,t,1,0.56161209999118,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,24,0,96,3,,,,,380.4051513999584,381.38736729999073,381.3904696199694,384.0542598000029,383.3880534999771,3.6344446610711816,t,1,0.790199700044468,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,24,1,97,0,,,,,384.0542598000029,385.0540620999527,385.0551844199887,386.77196879999246,387.0543467999669,2.714285190729743,None,1,,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,24,2,98,1,,,,,387.0543467999669,388.0550212999806,388.05478651998567,390.2053023999906,390.05425559997093,3.149007298748508,None,1,,389.0540820999886,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,24,3,99,2,,,,,390.2053023999906,391.20515169994906,391.2044378199731,394.1407568999566,393.2050266999868,3.9228222695429666,None,1,,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,25,0,100,0,,,,,394.1407568999566,395.138427399972,395.13736531996403,396.33824620000087,397.1376100999769,2.1927949658978725,None,1,,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,25,1,101,1,,,,,397.1376100999769,398.1382439999725,398.1377613199526,399.32171519997064,400.1390228999662,2.1716276646558637,None,1,,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,25,2,102,2,,,,,400.1390228999662,401.13845589995617,401.1382849199814,403.9217764000059,403.15475109999534,3.7802033670370667,None,1,,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,25,3,103,3,,,,,403.9217764000059,404.9052739999606,404.90538891995095,406.67249679996166,406.9044225999969,2.7416186722530416,t,1,0.7201797000016086,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,26,0,104,0,,,,,406.9044225999969,407.905145799974,407.9053657200071,410.0557838999666,409.9043726999662,3.135319432252647,None,1,,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,26,1,105,3,,,,,410.0557838999666,411.05431579996366,411.054503719986,413.17163529997924,413.0553215999971,3.1051600835483795,t,1,0.8120886000106111,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,26,2,106,1,,,,,413.17163529997924,414.1717277999851,414.1719926199527,417.08923919999506,416.17144179996103,3.9143028414680163,None,1,,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,26,3,107,2,,,,,417.08923919999506,418.07089529995574,418.07254682000496,419.4722905999515,420.0719141999725,2.3748617100100846,None,1,,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,27,0,108,3,,,,,420.0719141999725,421.07229419995565,421.07210881998765,423.5892597999773,423.07123079994926,3.513728753233674,t,1,0.6171775000402704,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,27,1,109,2,,,,,423.5892597999773,424.5890026999987,424.5883391199983,427.3720095999888,426.5889426000067,3.7742316820132062,None,1,,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,27,2,110,1,,,,,427.3720095999888,428.3719880999997,428.37208131999944,430.08812489995034,430.3714711999637,2.7077384830362137,None,1,,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,27,3,111,0,,,,,430.3714711999637,431.372490299982,431.3718873199774,433.6390586000052,433.37147579999873,3.2665765980571306,None,1,,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,28,0,112,3,,,,,433.6390586000052,434.6389574999921,434.6379092199728,436.50533319998067,436.64089439995587,2.8600809606371413,t,1,0.7466330999741331,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,28,1,113,0,,,,,436.64089439995587,437.63846109999577,437.6385509199696,440.5899732999969,439.6388630999718,3.9405317571903087,None,1,,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,28,2,114,1,,,,,440.5899732999969,441.5882530999952,441.5889632199775,442.7048977999948,443.5881790999556,2.1046989213845797,None,1,,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,28,3,115,2,,,,,443.5881790999556,444.5879253000021,444.588794719975,446.2223540999694,446.58909699996,2.6319893306619404,None,1,,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,29,0,116,3,,,,,446.58909699996,447.5885247999686,447.58892862000505,450.0719026000006,449.5882424999727,3.4813546509533397,t,1,0.6617587000364438,448.5882243999513,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,29,1,117,1,,,,,450.0719026000006,451.07203260000097,451.0722041199566,453.6882968999562,453.0724678999977,3.613294009304121,None,1,,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,29,2,118,0,,,,,453.6882968999562,454.68888819997665,454.6885280199582,457.6883190999506,456.6883377999766,3.995300347469769,None,1,,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,29,3,119,2,,,,,457.6883190999506,458.6883871000027,458.68828831999565,460.19000869995216,460.688974699995,2.49635253105263,None,1,,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,30,0,120,1,,,,,460.688974699995,461.688064499991,461.6887052199687,463.67221900000004,463.68859189999057,2.979386987489695,None,1,,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,30,1,121,3,,,,,463.68859189999057,464.6882375999703,464.6887865200057,466.8711542999954,466.6884758999804,3.1722156872675047,t,1,0.633549900026992,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,30,2,122,0,,,,,466.8711542999954,467.8721099999966,467.8725411199499,470.5557351000025,469.8741719999816,3.6744076647758304,None,1,,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,30,3,123,2,,,,,470.5557351000025,471.5553107999731,471.5548148199683,473.289549899986,473.5566607999499,2.7292322002394798,None,1,,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,31,0,124,2,,,,,473.5566607999499,474.5555645999848,474.5547200200032,476.17140679998556,476.5556970000034,2.6152475348919744,None,1,,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,31,1,125,1,,,,,476.5556970000034,477.5395801999839,477.5393202199717,478.7565364000038,479.5381742999889,2.1849007320314717,None,1,,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,31,2,126,0,,,,,479.5381742999889,480.53931099997135,480.53946841999425,482.7223646999919,482.53838759998325,3.18453686140477,None,1,,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,31,3,127,3,,,,,482.7223646999919,483.72272729995893,483.7223815199919,486.20576260000234,485.7222802999895,3.483954214083914,t,1,0.5914177999948151,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,32,0,128,2,,,,,486.20576260000234,487.20801349997055,487.20773701994915,489.63923969998723,489.22163029998774,3.431418324860716,None,1,,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,32,1,129,3,,,,,489.63923969998723,490.6399903999991,490.6388756199973,492.7557837999775,492.6552351999562,3.1033390880855296,t,1,0.754851600038819,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,32,2,130,1,,,,,492.7557837999775,493.75741809996543,493.75712221997094,496.1220307999756,495.7720089999493,3.3580816545509826,None,1,,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,32,3,131,0,,,,,496.1220307999756,497.12171459995443,497.12207191998607,499.87180739996256,499.12220250000246,3.7516096983671687,None,1,,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,33,0,132,2,,,,,499.87180739996256,500.8721110000042,500.8721505200025,503.82239739998477,502.8726064999937,3.941914135124792,None,1,,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,33,1,133,1,,,,,503.82239739998477,504.8218891999568,504.82229251998945,506.07426099997247,506.8225809999858,2.2428289334531253,None,1,,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,33,2,134,3,,,,,506.8225809999858,507.82220749999397,507.82231241996635,510.489613099955,509.8224314999534,3.6662106974753295,t,1,0.651904399972409,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,33,3,135,0,,,,,510.489613099955,511.48847539996495,511.48962611998434,513.3903420999995,513.4885012999875,2.897102515075792,None,1,,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,34,0,136,1,,,,,513.4885012999875,514.4888356999727,514.4905626199558,516.5724569999729,516.4888375999872,3.0712861281772392,None,1,,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,34,1,137,0,,,,,516.5724569999729,517.5724915000028,517.5719169199816,519.7893999999505,519.5725983000011,3.2156108744158436,None,1,,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,34,2,138,2,,,,,519.7893999999505,520.7742044999613,520.7750974199968,522.6062488000025,522.7893914000015,2.810371986105668,None,1,,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,34,3,139,3,,,,,522.7893914000015,523.773652200005,523.7738440199988,526.6058180999826,525.7889175000018,3.8059480763853726,t,1,0.6206537000252865,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,35,0,140,3,,,,,526.6058180999826,527.6062707999954,527.6061332199839,528.8740332999732,529.605727599992,2.2684756848480285,t,1,1.2041942999931052,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,35,1,141,2,,,,,529.605727599992,530.6061743999599,530.6061026199837,532.3558767999639,532.6060479999869,2.7488700410907705,None,1,,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,35,2,142,0,,,,,532.6060479999869,533.6062079999829,533.6057085199515,535.805805699958,535.6061394999851,3.1923039139994707,None,1,,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,35,3,143,1,,,,,535.805805699958,536.7899308999768,536.7899605199578,539.7557742999634,538.7889544999925,3.947932097402715,None,1,,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,36,0,144,2,,,,,539.7557742999634,540.7561363999848,540.7564577199752,542.9737835999695,542.7570734999608,3.206844356531978,None,1,,541.7568789999932,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,36,1,145,1,,,,,542.9737835999695,543.9751066999743,543.9735168199637,545.9559309000033,545.9890243999544,2.9660762135506182,None,1,,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,36,2,146,0,,,,,545.9890243999544,546.990175199986,546.990037419973,548.7554028999875,548.9887083999929,2.762493064153147,None,1,,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,36,3,147,3,,,,,548.9887083999929,549.988896899973,549.9888802199508,552.0570162999793,551.9888878999627,3.0553075634751297,t,1,0.5900782999815419,550.989067699993,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,37,0,148,2,,,,,552.0570162999793,553.0556543999701,553.0567093199585,554.2230587999802,555.0554985000053,2.1647823401187076,None,1,,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,37,1,149,1,,,,,555.0554985000053,556.0553703999612,556.0568008199567,557.3895931000006,558.0560544999898,2.3296271751289064,None,1,,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,37,2,150,3,,,,,558.0560544999898,559.0558538999758,559.0562267199508,561.8230857999879,561.0561024000053,3.754167194719086,t,1,0.6666941000148654,560.0552624999546,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,37,3,151,0,,,,,561.8230857999879,562.8226528999512,562.8217599199503,564.439587300003,564.8228450999595,2.610485298688739,None,1,,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,38,0,152,2,,,,,564.8228450999595,565.8228475999786,565.8222271199571,567.6891108999844,567.8228412999888,2.8513828632930363,None,1,,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,38,1,153,0,,,,,567.8228412999888,568.8229374999646,568.8220156199765,571.7397424999508,570.8224437999888,3.9042940214508057,None,1,,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,38,2,154,3,,,,,571.7397424999508,572.739771499997,572.7388464199845,575.6229292000062,574.7419874999905,3.8808043593607398,t,1,0.6388959999894723,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,38,3,155,1,,,,,575.6229292000062,576.6234473999939,576.6225909199799,577.7729324999964,578.6413236999651,2.1366835957582566,None,1,,577.623893299955,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,39,0,156,1,,,,,578.6413236999651,579.6400014999672,579.6400287199882,581.1565043999581,581.6395781000028,2.508601160967043,None,1,,580.6393448999734,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,39,1,157,2,,,,,581.6395781000028,582.6400263999822,582.640141519974,584.8891650000005,584.641437299957,3.2461622049261356,None,1,,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,39,2,158,0,,,,,584.8891650000005,585.889056199987,585.8896240199916,587.3891787999892,587.8899683000054,2.495131463319197,None,1,,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,39,3,159,3,,,,,587.8899683000054,588.8893685999792,588.8898349199677,590.6390829999582,590.8899157999549,2.7446796502772273,t,1,0.8089364999905229,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,40,0,160,3,,,,,590.8899157999549,591.8888891999959,591.8903050199966,593.1569244999555,593.8899056999944,2.2569516517666335,None,0,,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,40,1,161,1,,,,,593.8899056999944,594.8890365999541,594.8900757199968,597.1905473999796,596.88948969997,3.2848202664890147,None,1,,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,40,2,162,2,,,,,597.1905473999796,598.1912072999985,598.1919566199882,600.706786499999,600.1896492999513,3.515270962022634,None,1,,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,40,3,163,0,,,,,600.706786499999,601.6904099999811,601.6902813199791,603.1577148999786,603.6904243999743,2.4488871277618043,None,1,,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,41,0,164,3,,,,,603.6904243999743,604.6899592999835,604.6902672199882,606.6247238999931,606.6904497999931,2.92767765653642,t,1,0.6731068000080995,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,41,1,165,1,,,,,606.6904497999931,607.6900607999996,607.6899562200066,609.2567373999627,609.6898473000037,2.552887221372602,None,1,,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,41,2,166,2,,,,,609.6898473000037,610.6903429999948,610.69053632,611.9067939999513,612.7063838999602,2.210376253897117,None,1,,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,41,3,167,0,,,,,612.7063838999602,613.7066010999843,613.7064028199762,616.0394454000052,615.7065434999531,3.3303673361741435,None,1,,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,42,0,168,1,,,,,616.0394454000052,617.0397861999809,617.0395428199787,618.1562767999712,619.0402866999502,2.1117481240078653,None,1,,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,42,1,169,0,,,,,619.0402866999502,620.0402353999671,620.0400414199918,622.7734953999752,622.0394786999677,3.7211906375042108,None,1,,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,42,2,170,2,,,,,622.7734953999752,623.7728302999749,623.7725842199521,625.6729282999877,625.773353800003,2.884498757326833,None,1,,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,42,3,171,3,,,,,625.773353800003,626.773014699982,626.7725685200072,628.906661999994,628.7738967000041,3.1237124496977717,t,1,0.6456916999886744,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,43,0,172,2,,,,,628.906661999994,629.9064426999539,629.9071381199989,632.3898466999526,631.9062489999924,3.4756168349775836,None,1,,630.9057669999893,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,43,1,173,1,,,,,632.3898466999526,633.391030800005,633.3922822199762,635.5061414999655,635.389866499987,3.1092430545537675,None,1,,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,43,2,174,0,,,,,635.5061414999655,636.5073200999759,636.5069965200033,637.8096318999887,638.5070442999713,2.2916816298260803,None,1,,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,43,3,175,3,,,,,638.5070442999713,639.5070865000016,639.5065765200067,641.440249199979,641.5080591999576,2.9270400487974477,t,1,0.6081674000015482,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,44,0,176,0,,,,,641.5080591999576,642.508691199997,642.5065974199912,643.7062568999827,644.522827299952,2.197358531962624,None,1,,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,44,1,177,2,,,,,644.522827299952,645.5225799999898,645.5237010199577,648.5082760999794,647.5234783999622,3.973656055285569,None,1,,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,44,2,178,3,,,,,648.5082760999794,649.5066366999527,649.5061718199519,650.723490000004,651.5071257999516,2.2063702523806343,t,1,0.7766630999976769,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,44,3,179,1,,,,,651.5071257999516,652.5079669999541,652.50631681995,655.4749792999937,654.5071424999624,3.9522514698786946,None,1,,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,45,0,180,0,,,,,655.4749792999937,656.4563455999596,656.4575439199922,657.8897340999683,658.4572954999749,2.4130858661921906,None,1,,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,45,1,181,3,,,,,658.4572954999749,659.4559672999894,659.4570237199893,662.2237266000011,661.4569383999915,3.762352829200055,t,1,0.6353845000267029,,,001,2023-10-31_11h21.29.605,Oddball_task,2022.2.5,60.13764304233678,
