trial,file,corrAns,tone,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,instructions.started,key_resp_1.started,key_resp_1.keys,key_resp_1.rt,fixation.started,response.started,sound_1.started,response.stopped,response.keys,response.corr,sound_1.stopped,response.rt,thank_you.started,exit_exp.started,thank_you.stopped,exit_exp.keys,exit_exp.rt,participant,session,date,expName,psychopyVersion,frameRate,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,19,7,197,6,,,,,990.2923469000016,991.276973,991.2756675800016,993.7777811000014,None,1,992.2770885000009,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,19,8,198,4,,,,,993.7944345000014,994.7788196000001,994.77927788,,t,1,,0.8093524999985675,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,19,9,199,8,,,,,997.2810023000002,998.2652957999999,998.2654520800012,1000.7674978000014,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,20,0,200,4,,,,,1000.7838549000007,1001.7678650000016,1001.7673260800008,1004.2704913000016,t,1,,0.85915550000027,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,20,1,201,3,,,,,1004.2867499000004,1005.2704872000013,1005.2703159800009,1007.7737776000013,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1001,20,2,202,9,,,,,1007.7903415000001,1008.7736324000016,1008.7733215800005,1011.2759586000011,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,20,3,203,0,,,,,1011.292373100001,1012.2765294000001,1012.2763494800007,1014.7793056999999,None,1,1013.2777633000005,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,20,4,204,5,,,,,1014.7954603000017,1015.7799904000003,1015.7797262800001,,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,20,5,205,2,,,,,1018.2820866000002,1019.2657071000012,1019.2659555800007,1021.7679128,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,20,6,206,7,,,,,1021.7850006000008,1022.7685963000004,1022.7686268800013,1025.271117100001,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,20,7,207,6,,,,,1025.2871227000014,1026.2719995000007,1026.271566580001,1028.7736236,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,20,8,208,8,,,,,1028.7903738000005,1029.7754751000011,1029.7747695800012,1032.2767022000007,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,20,9,209,1,,,,,1032.294659000001,1033.2782051000013,1033.2780118800006,1035.7798985000009,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,21,0,210,5,,,,,1035.7982881000007,1036.7640038000009,1036.7643571800004,1039.2664365,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,21,1,211,3,,,,,1039.2825008,1040.2669819000002,1040.2666665800011,1042.7685021000016,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,21,2,212,2,,,,,1042.7860054000012,1043.7697585000005,1043.77068998,1046.2715216000015,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,21,3,213,6,,,,,1046.2893265000002,1047.2733061,1047.2729011800006,1049.7747318000002,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,21,4,214,7,,,,,1049.7920747000007,1050.7766463000007,1050.7768983800001,1053.277457100001,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,21,5,215,4,,,,,1053.2945127000003,1054.2784078000004,1054.2789781800006,1056.7805051000014,t,1,,0.825893699999142,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,21,6,216,0,,,,,1056.7978158000005,1057.7649082000007,1057.765460180001,1060.267691500001,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,21,7,217,1,,,,,1060.2848281000006,1061.2684776000006,1061.268331580001,1063.7692978000014,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1001,21,8,218,9,,,,,1063.7862228000013,1064.7706287,1064.7707259800013,1067.2727081000012,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,21,9,219,8,,,,,1067.2896741000004,1068.2741718000016,1068.2741736800003,1070.7757619000004,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1001,22,0,220,9,,,,,1070.7928035000004,1071.7765585000016,1071.7763950800004,1074.2794054000005,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,22,1,221,6,,,,,1074.2961220000016,1075.2796836000016,1075.2797889800008,,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,22,2,222,8,,,,,1077.7823379000001,1078.7663929999999,1078.7658571800007,1081.2674000000006,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,22,3,223,0,,,,,1081.2848342000016,1082.2685774000001,1082.2697613800015,1084.7705911000012,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,22,4,224,7,,,,,1084.7876402000002,1085.7712343000003,1085.771767480001,1088.273855200001,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,22,5,225,1,,,,,1088.2914272000016,1089.2747581000003,1089.2750008799999,1091.7777525000001,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,22,6,226,5,,,,,1091.7945304000004,1092.7776710000016,1092.7781237800014,1095.280326600001,None,1,1093.7784799,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,22,7,227,3,,,,,1095.2979734,1096.264306000001,1096.2641406799999,1098.7661765000012,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,22,8,228,4,,,,,1098.7824893000015,1099.7663815000014,1099.7663728800003,1102.2687462000013,t,1,,0.7759433999981411,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,22,9,229,2,,,,,1102.2865533000004,1103.2694229000008,1103.2697907800016,1105.771970400001,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,23,0,230,5,,,,,1105.7883059000014,1106.7731659,1106.7732826800006,1109.2758685000008,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1001,23,1,231,9,,,,,1109.2919183000013,1110.2765884,1110.2760608800004,1112.7790632000015,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,23,2,232,2,,,,,1112.7948265000014,1113.7785556,1113.778333480001,1116.2812154000003,None,1,1114.7800000000007,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,23,3,233,0,,,,,1116.2974339000011,1117.2643366000011,1117.264792280001,1119.7667681000003,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,23,4,234,1,,,,,1119.7835952000005,1120.7674825000013,1120.7677858800002,1123.2697830000016,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,23,5,235,3,,,,,1123.2875148000003,1124.2708317000015,1124.2705476800006,1126.7728945,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,23,6,236,8,,,,,1126.789465400001,1127.773443,1127.7738171800015,1130.2759088000003,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,23,7,237,7,,,,,1130.2925739000002,1131.2766025,1131.2768859800003,1133.7790752,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,23,8,238,6,,,,,1133.796387800001,1134.7634344000016,1134.7635547800005,1137.2650741000016,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,23,9,239,4,,,,,1137.281949100001,1138.2663434000006,1138.2669263800003,1140.7685009000015,t,1,,0.861719999998968,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,24,0,240,6,,,,,1140.7846095000004,1141.7681079000013,1141.7687397800005,1144.2716824,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,24,1,241,4,,,,,1144.2877077000012,1145.2713698000007,1145.2719561800009,1147.7736157,t,1,,0.7486407999986113,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,24,2,242,0,,,,,1147.7902805000012,1148.774586200001,1148.7747770800001,1151.2768004000009,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,24,3,243,3,,,,,1151.293384300001,1152.2779547999999,1152.2774369800013,1154.779828300001,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,24,4,244,1,,,,,1154.7965076,1155.7643220999998,1155.76443358,1158.266039,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,24,5,245,2,,,,,1158.282717600001,1159.2675470000013,1159.26694498,1161.7686059000007,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,24,6,246,5,,,,,1161.7854052000002,1162.7694145000005,1162.7698909800006,1165.2718736000006,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,24,7,247,7,,,,,1165.2881963,1166.2729366000003,1166.2726999800002,1168.7748635000007,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,24,8,248,8,,,,,1168.7916258000005,1169.7756966000015,1169.7759267800016,1172.2779199000015,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1001,24,9,249,9,,,,,1172.2946885000001,1173.2787003000012,1173.27816088,1175.7802121000004,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,25,0,250,3,,,,,1175.7966964000007,1176.7646963000007,1176.7648917800002,1179.2665634000005,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,25,1,251,7,,,,,1179.2828921,1180.2675142000007,1180.2680306800016,1182.7693749999999,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,25,2,252,0,,,,,1182.786367300001,1183.7705948000003,1183.770937580001,1186.2742174000014,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,25,3,253,1,,,,,1186.2896943000014,1187.2730529,1187.2734978800004,1189.775212300001,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,25,4,254,5,,,,,1189.791602700001,1190.777011600001,1190.777408280001,1193.2786822000016,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,25,5,255,4,,,,,1193.2954898000007,1194.2800380000008,1194.2793295800006,,t,1,,0.7652361999989807,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,25,6,256,8,,,,,1196.7808881,1197.7651599,1197.7653750800005,1200.2676092000002,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,25,7,257,6,,,,,1200.2844924,1201.2685501000014,1201.2692396800016,1203.7710826000002,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,25,8,258,2,,,,,1203.7875042000014,1204.7716003000005,1204.7716616800012,1207.273784500001,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1001,25,9,259,9,,,,,1207.2903274,1208.2749135000013,1208.2744623800013,1210.7766140000003,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,26,0,260,4,,,,,1210.7936018,1211.7779298000005,1211.776972080001,1214.2794453000006,t,1,,0.9833357999996224,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,26,1,261,8,,,,,1214.2959545000012,1215.2636897000011,1215.26402698,1217.7663249000016,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,26,2,262,0,,,,,1217.7822034,1218.7665030000007,1218.766583180001,1221.2687873000013,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,26,3,263,5,,,,,1221.2852808000007,1222.2694443,1222.269440980001,1224.7716806000008,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,26,4,264,2,,,,,1224.7882714000007,1225.7727460000006,1225.77234448,1228.2747387,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,26,5,265,7,,,,,1228.2913633000007,1229.2764982000008,1229.2754263800002,1231.7779565,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1001,26,6,266,9,,,,,1231.7942853000004,1232.7789040000007,1232.7786435800012,1235.2803952000013,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,26,7,267,1,,,,,1235.2970584000013,1236.2640532000005,1236.2642169800006,1238.7665604000013,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,26,8,268,3,,,,,1238.7831873000014,1239.7670537000013,1239.7671484800017,1242.2697016000002,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,26,9,269,6,,,,,1242.2865415000015,1243.2705349000007,1243.2707909800015,1245.7726875000008,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,27,0,270,6,,,,,1245.7892491000002,1246.7733794000014,1246.7729809800007,1249.2757079000003,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,27,1,271,0,,,,,1249.2922523000016,1250.276116500001,1250.2761770800012,1252.7779131000007,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,27,2,272,5,,,,,1252.7959132000015,1253.7795782000012,1253.779409880001,1256.2808404000007,None,1,1254.7800610000013,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,27,3,273,8,,,,,1256.2978432,1257.2667567000008,1257.2655435800011,1259.7675672000005,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,27,4,274,7,,,,,1259.7840581,1260.7685012000002,1260.7683918799999,1263.2705196000006,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1001,27,5,275,9,,,,,1263.2874771000006,1264.2713307000013,1264.2709405800001,1266.7732441000007,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,27,6,276,3,,,,,1266.7905382000008,1267.774472000001,1267.7749752800014,1270.2764236000003,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,27,7,277,4,,,,,1270.2935648000002,1271.277304000001,1271.2773454800013,1273.7796009000012,t,1,,0.871523799998613,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,27,8,278,1,,,,,1273.7968967000015,1274.7640899000016,1274.7639770800001,1277.2656596000015,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,27,9,279,2,,,,,1277.2826077000009,1278.2668329000007,1278.2664278800007,1280.7687772000008,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,28,0,280,3,,,,,1280.7853898000012,1281.769394500001,1281.769940480001,1284.2729560000007,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,28,1,281,2,,,,,1284.2893718000014,1285.272436000001,1285.2724373800015,1287.7746350000016,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,28,2,282,8,,,,,1287.792353500001,1288.7757718000012,1288.7757186800013,1291.2782162000003,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,28,3,283,0,,,,,1291.2951184000012,1292.2794279000009,1292.2784849800014,1294.7806054000011,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,28,4,284,7,,,,,1294.7971513000011,1295.764602700001,1295.766287680001,1298.2667932000004,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,28,5,285,6,,,,,1298.2836450000013,1299.2681205000008,1299.2674902800013,1301.7695671000001,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,28,6,286,5,,,,,1301.7864568000005,1302.7703429000012,1302.770552980001,1305.2731894000008,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
